Live,live,1.39,1.8399999999999999
are,are,1490.36,1490.4599999999998
many,many,1490.469999,1490.7799989999999
people,people,1490.78,1491.1
in,in,1491.099999,1491.199999
America,america,1491.2,1491.65
struggling,struggling,1491.65,1492.0700000000002
with,with,1492.07,1492.1699999999998
exactly,exactly,1492.17,1492.71
what,what,1492.709999,1492.849999
you,you,1492.859999,1493.079999
are,are,1493.08,1493.37
in,in,1493.379999,1493.689999
the,the,1493.690001,1493.8000009999998
wreckage,wreckage,1493.799999,1494.2299990000001
of,,,
Obamacare,<unk>,1494.4699990000001,1494.819999
with,with,1495.01,1495.14
skyrocketing,skyrocketing,1495.14,1495.8500000000001
premiums,premiums,1495.85,1496.34
with,with,1496.34,1496.48
deductibles,<unk>,1496.48,1496.5
that,that,1497.1,1497.2199999999998
are,are,1497.22,1497.29
unaffordable,unaffordable,1497.35,1498.07
and,and,1498.33,1498.49
with,with,1498.49,1498.61
really,really,1498.61,1498.87
limited,limited,1498.87,1499.2099999999998
care,care,1499.21,1499.6000000000001
And,and,1500.21,1500.57
I,i,1500.57,1500.6899999999998
will,will,1500.69,1500.8500000000001
commend,commend,1500.87,1501.29
Bernie,bernie,1501.29,1501.6399999999999
for,for,1501.64,1501.7800000000002
his,his,1501.78,1502.01
candor,candor,1502.01,1502.47
I,i,1502.48,1502.56
mean,mean,1502.559999,1502.769999
his,his,1502.77,1503.12
view,view,1503.13,1503.46
all,all,1503.469999,1503.739999
along,along,1503.74,1504.26
was,was,1504.3,1504.6299999999999
that,that,1504.63,1504.7800000000002
we,we,1504.78,1504.97
need,need,1504.969999,1505.239999
government,government,1505.24,1505.64
run,run,1505.65,1505.92
and,and,1505.92,1506.0500000000002
government,government,1506.05,1506.3799999999999
controlled,controlled,1506.38,1506.7700000000002
health,health,1506.77,1506.98
care,care,1506.99,1507.21
for,for,1507.21,1507.3500000000001
everyone,everyone,1507.349999,1507.789999
And,and,1508.259999,1508.4199990000002
indeed,indeed,1508.42,1508.67
as,as,1508.67,1508.75
he's,,,
said,said,1508.889999,1509.139999
here,here,1509.139999,1509.319999
tonight,tonight,1509.32,1509.79
he,he,1510.15,1510.3400000000001
thinks,thinks,1510.34,1510.61
other,other,1510.609999,1510.849999
countries,countries,1510.85,1511.27
do,do,1511.27,1511.41
it,it,1511.41,1511.51
a,a,1511.51,1511.54
lot,lot,1511.539999,1511.769999
better,better,1511.779999,1512.029999
than,than,1512.049999,1512.159999
America,america,1512.16,1512.49
He,he,1512.51,1512.66
often,often,1512.66,1513.0700000000002
points,points,1513.07,1513.4099999999999
to,to,1513.41,1513.51
Canada,canada,1513.51,1514.0
the,the,1514.01,1514.14
United,united,1514.14,1514.51
Kingdom,kingdom,1514.51,1514.89
he,he,1514.89,1514.99
says,says,1514.99,1515.18
why,why,1515.18,1515.65
do,do,1515.83,1515.97
we,we,1515.97,1516.2
pay,pay,1516.2,1516.45
more,more,1516.45,1516.8500000000001
Well,well,1517.32,1517.46
there's,there's,1517.46,1517.58
a,a,1517.58,1517.6599999999999
reason,reason,1517.66,1518.0600000000002
we,we,1518.06,1518.2
pay,pay,1518.2,1518.4
more,more,1518.4,1518.6000000000001
than,than,1518.6,1518.7199999999998
those,those,1518.72,1518.92
countries,countries,1518.92,1519.28
We,we,1519.28,1519.44
get,get,1519.44,1519.6200000000001
a,a,1519.62,1519.6599999999999
lot,lot,1519.66,1519.99
more,more,1519.99,1520.29
and,,,
a,a,1520.37,1520.4199999999998
lot,lot,1520.42,1520.73
better,better,1520.75,1521.21
health,health,1521.22,1521.49
care,care,1521.51,1521.87
Let,let,1522.2,1522.31
me,me,1522.309999,1522.389999
give,give,1522.389999,1522.479999
you,you,1522.48,1522.5
some,some,1522.57,1522.74
basic,basic,1522.74,1523.1200000000001
facts,facts,1523.12,1523.4499999999998
As,as,1523.45,1523.5900000000001
I,i,1523.59,1523.6499999999999
noticed,noticed,1523.65,1523.98
in,in,1523.98,1524.08
all,all,1524.08,1524.23
the,the,1524.23,1524.31
Democratic,democratic,1524.309999,1524.819999
primary,primary,1524.82,1525.24
debates,debates,1525.24,1525.66
there,there,1525.83,1525.97
was,was,1525.969999,1526.109999
no,no,1526.11,1526.28
discussion,discussion,1526.28,1526.8999999999999
of,of,1527.13,1527.2900000000002
the,the,1527.29,1527.3799999999999
facts,facts,1527.38,1527.8100000000002
on,on,1527.809999,1527.929999
the,the,1527.929999,1528.0399989999999
other,other,1528.039999,1528.2199990000001
side,side,1528.219999,1528.659999
The,the,1529.299999,1529.409999
United,united,1529.41,1529.8200000000002
States,states,1529.82,1530.21
population,population,1530.21,1530.81
controlled,controlled,1530.81,1531.44
delivers,delivers,1531.9,1532.44
three,three,1532.44,1532.71
times,times,1532.71,1533.06
as,as,1533.06,1533.2
many,many,1533.2,1533.43
mammograms,mammograms,1533.73,1534.49
as,as,1534.85,1535.06
Europe,europe,1535.06,1535.45
two,two,1536.06,1536.23
and,and,1536.23,1536.31
a,a,1536.31,1536.36
half,half,1536.36,1536.6399999999999
times,times,1536.64,1537.0
the,the,1537.0,1537.07
number,number,1537.07,1537.3
of,of,1537.3,1537.3799999999999
MRI,,,
scans,scans,1537.84,1538.37
and,and,1538.82,1539.03
31,<unk>,1539.559999,1539.569999
percent,percent,1539.57,1539.9199999999998
more,more,1539.929999,1540.129999
C,c,1540.13,1540.3300000000002
sections,sections,1540.34,1540.78
We,we,1540.78,1540.92
provide,provide,1540.92,1541.3500000000001
more,more,1541.349999,1541.589999
health,health,1541.59,1541.87
care,care,1541.87,1542.01
Not,not,1542.009999,1542.2199990000001
only,only,1542.219999,1542.419999
that,that,1542.42,1542.72
in,in,1543.509999,1543.6799990000002
the,the,1543.679999,1543.749999
United,united,1543.75,1544.1
Kingdom,kingdom,1544.099999,1544.469999
for,for,1544.48,1544.6
example,example,1544.599999,1545.069999
wait,wait,1545.07,1545.34
times,times,1545.339999,1545.649999
in,in,1545.65,1545.75
2013,<unk>,1545.75,1546.02
you,you,1546.6,1546.75
waited,waited,1546.75,1547.08
72,<unk>,1547.609999,1547.649999
days,days,1547.65,1547.8700000000001
for,for,1547.869999,1547.989999
cataract,cataract,1547.99,1548.43
surgery,surgery,1548.43,1548.8200000000002
you,you,1548.82,1548.9099999999999
waited,waited,1548.91,1549.18
89,,,
days,days,1549.79,1550.24
for,for,1550.57,1550.71
hip,hip,1550.71,1550.91
replacement,replacement,1550.91,1551.5700000000002
95,<unk>,1551.96,1552.57
days,days,1552.95,1553.49
for,for,1553.72,1553.95
knee,knee,1553.95,1554.23
replacement,replacement,1554.23,1555.02
There,there,1555.56,1555.78
are,,,
3,<unk>,1555.94,1556.95
7,,,
million,million,1557.13,1557.67
people,people,1557.67,1558.01
in,in,1558.01,1558.08
the,the,1558.08,1558.1599999999999
United,united,1558.16,1558.51
Kingdom,kingdom,1558.51,1558.92
right,right,1558.92,1559.19
now,now,1559.19,1559.43
on,on,1559.429999,1559.559999
a,a,1559.559999,1559.629999
waiting,waiting,1559.63,1560.0800000000002
list,list,1560.08,1560.4299999999998
waiting,waiting,1560.69,1561.2
for,for,1561.2,1561.3300000000002
health,health,1561.34,1561.6299999999999
care,care,1561.63,1561.96
Whenever,whenever,1562.42,1562.8600000000001
you,you,1562.86,1563.05
put,put,1563.07,1563.33
government,government,1563.33,1563.76
in,in,1563.759999,1563.859999
charge,charge,1563.86,1564.1899999999998
of,of,1564.190001,1564.320001
health,health,1564.32,1564.59
care,care,1564.59,1564.8
what,what,1564.799999,1564.9999990000001
it,it,1565.0,1565.09
means,means,1565.1,1565.36
is,is,1565.359999,1565.4999990000001
they,they,1565.5,1565.65
ration,ration,1565.65,1566.1200000000001
They,they,1566.119999,1566.2499990000001
decide,decide,1566.25,1566.81
you,you,1567.04,1567.3
get,get,1567.3,1567.56
care,care,1567.57,1568.01
and,and,1568.04,1568.22
you,you,1568.22,1568.41
don't,don't,1568.41,1568.8600000000001
I,i,1569.34,1569.49
don't,don't,1569.49,1569.68
think,think,1569.68,1569.9
the,the,1569.9,1570.01
government,government,1570.01,1570.42
has,has,1570.43,1570.77
any,any,1570.82,1571.37
business,business,1571.38,1572.23
telling,telling,1572.33,1572.73
you,you,1572.73,1572.88
you're,you're,1572.88,1573.0400000000002
not,not,1573.04,1573.27
entitled,entitled,1573.27,1573.84
to,to,1573.84,1573.9299999999998
receive,receive,1573.93,1574.3400000000001
health,health,1574.34,1574.62
care,care,1574.62,1574.9699999999998
That's,that's,1575.22,1575.58
why,why,1575.58,1575.82
I,i,1575.82,1575.87
think,think,1575.87,1576.1499999999999
the,the,1576.15,1576.3000000000002
answer,answer,1576.3,1576.68
is,is,1576.679999,1576.819999
not,not,1576.82,1577.09
more,more,1577.25,1577.65
of,of,1577.65,1577.8000000000002
Obamacare,,,
more,more,1578.469999,1578.7699989999999
government,government,1578.77,1579.2
control,control,1579.2,1579.5800000000002
more,more,1579.59,1579.83
of,of,1579.83,1579.9299999999998
what,what,1579.929999,1580.079999
got,got,1580.08,1580.26
us,us,1580.259999,1580.379999
in,in,1580.38,1580.48
this,this,1580.48,1580.67
mess,mess,1580.67,1580.97
Rather,rather,1580.969999,1581.399999
the,the,1581.62,1581.84
answer,answer,1581.839999,1582.349999
is,is,1582.359999,1582.649999
empower,empower,1582.67,1583.39
you,you,1583.389999,1583.699999
Give,give,1583.709999,1583.949999
you,you,1584.01,1584.23
choices,choices,1584.24,1584.79
Lower,lower,1584.79,1585.1599999999999
prices,prices,1585.16,1585.73
Lower,lower,1585.91,1586.2900000000002
premiums,premiums,1586.29,1586.81
Lower,lower,1586.81,1587.1299999999999
deductibles,<unk>,1587.62,1587.85
Empower,empower,1588.08,1588.78
you,you,1588.79,1588.96
and,and,1588.96,1589.08
put,put,1589.08,1589.28
you,you,1589.28,1589.3899999999999
back,back,1589.39,1589.65
in,in,1589.65,1589.76
charge,charge,1589.76,1590.04
of,of,1590.04,1590.1
your,your,1590.1,1590.2199999999998
health,health,1590.23,1590.47
care,care,1590.47,1590.57
Senator,senator,1590.66,1591.02
Cruz,cruz,1591.02,1591.22
thank,thank,1591.22,1591.45
you,you,1591.45,1591.66
Senator,senator,1591.67,1592.0800000000002
Sanders,sanders,1592.08,1592.3999999999999
let,let,1592.4,1592.5
me,me,1592.5,1592.62
ask,ask,1592.62,1592.87
you,you,1592.87,1593.0
just,just,1593.0,1593.18
as,as,1593.179999,1593.319999
part,part,1593.53,1593.87
of,of,1594.13,1594.3200000000002
Melissa's,melissa's,1594.349999,1594.709999
question,question,1594.71,1595.25
Florida,florida,1596.139999,1596.639999
the,the,1596.66,1596.76
state,state,1596.759999,1596.9699990000001
she's,she's,1596.969999,1597.139999
from,from,1597.139999,1597.409999
now,now,1597.48,1597.72
offers,offers,1597.719999,1598.199999
fewer,fewer,1598.429999,1598.899999
insurance,insurance,1598.9,1599.44
options,options,1599.44,1599.8200000000002
through,through,1599.82,1600.04
Obamacare,<unk>,1600.05,1600.06
through,through,1600.879999,1601.099999
the,the,1601.1,1601.3799999999999
insurance,insurance,1601.449999,1601.929999
exchange,exchange,1601.93,1602.53
There,there,1602.75,1602.86
was,was,1602.86,1602.9799999999998
a,a,1602.98,1603.04
nearly,nearly,1603.04,1603.35
25,<unk>,1603.35,1603.82
percent,percent,1603.82,1604.2
decline,decline,1604.2,1604.92
in,in,1605.16,1605.3200000000002
the,the,1605.32,1605.3899999999999
number,number,1605.39,1605.67
of,of,1605.67,1605.76
insurers,insurers,1605.76,1606.32
in,in,1606.32,1606.3799999999999
2017,<unk>,1606.4599999999998,1607.2299999999998
nationally,nationally,1607.4,1608.0500000000002
compared,compared,1608.05,1608.43
to,to,1608.43,1608.45
2016,<unk>,1608.45,1608.5
There,there,1610.2,1610.23
are,are,1610.69,1610.75
five,five,1610.75,1610.99
states,states,1610.99,1611.21
that,that,1611.22,1611.3
only,only,1611.3,1611.61
have,have,1611.639999,1611.869999
one,one,1611.87,1612.11
insurer,,,
providing,providing,1612.62,1613.02
insurance,insurance,1613.02,1613.53
on,on,1613.55,1613.69
the,the,1613.69,1613.8
exchange,exchange,1613.8,1614.44
What,what,1614.75,1615.06
would,would,1615.059999,1615.169999
you,you,1615.17,1615.26
do,do,1615.259999,1615.3899990000002
to,to,1615.389999,1615.469999
ensure,ensure,1615.469999,1615.749999
that,that,1615.75,1615.87
consumers,consumers,1615.87,1616.4399999999998
have,have,1616.69,1617.04
both,both,1617.049999,1617.419999
choice,choice,1617.46,1617.92
and,and,1618.02,1618.16
manageable,manageable,1618.16,1618.64
cost,cost,1618.65,1618.8400000000001
Fair,,,
question,,,
Let,let,1619.58,1619.6499999999999
me,me,1619.65,1619.8200000000002
get,get,1619.92,1620.17
back,back,1620.17,1620.5600000000002
to,to,1620.89,1620.99
Melissa,melissa,1620.99,1621.33
and,and,1621.73,1621.88
I'll,i'll,1621.88,1621.94
get,get,1621.94,1622.0900000000001
to,to,1622.09,1622.11
you,,,
It's,it's,1622.45,1622.57
part,part,1622.58,1622.76
of,of,1622.76,1622.89
the,,,
question,question,1622.92,1623.3200000000002
because,,,
the,,,
competition,,,
is,,,
down,,,
I,i,1623.32,1623.3799999999999
know,know,1623.38,1623.66
it,it,1624.53,1624.5500000000002
is,is,1624.5500000000002,1624.5700000000002
I,,,
know,,,
it,,,
is,,,
Well,well,1624.74,1624.98
Ted,ted,1627.25,1627.47
talks,talks,1627.47,1627.8700000000001
about,about,1627.89,1628.39
the,the,1628.42,1628.54
problems,problems,1628.54,1629.07
that,that,1629.07,1629.2
exist,exist,1629.2,1629.79
in,in,1630.349999,1630.4799990000001
other,other,1630.48,1630.66
countries,countries,1630.66,1631.03
in,in,1631.03,1631.1299999999999
terms,terms,1631.13,1631.4
of,of,1631.4,1631.51
waiting,waiting,1631.509999,1631.799999
lists,lists,1631.8,1631.85
He,he,1631.96,1632.0
talks,talks,1632.0,1632.24
about,about,1632.24,1632.52
rationing,rationing,1632.53,1633.17
We,we,1635.19,1635.45
have,have,1635.45,1635.81
enormous,enormous,1635.839999,1636.549999
rationing,rationing,1636.549999,1637.269999
in,in,1637.279999,1637.4799990000001
this,this,1637.48,1637.72
country,country,1637.719999,1638.239999
When,when,1638.889999,1639.069999
you,you,1639.07,1639.21
have,have,1639.22,1639.42
28,<unk>,1639.42,1640.0800000000002
million,million,1640.08,1640.54
people,people,1640.54,1641.0
who,,,
have,have,1641.01,1641.1299999999999
no,no,1641.13,1641.5500000000002
health,health,1641.61,1641.9599999999998
insurance,insurance,1641.96,1642.66
that's,that's,1642.81,1643.23
rationing,rationing,1643.29,1643.96
When,when,1644.73,1644.93
you,you,1644.93,1645.03
have,,,
people,,,
who,,,
can't,can't,1645.65,1645.95
afford,afford,1645.99,1646.39
to,to,1646.4,1646.52
go,go,1646.52,1646.71
to,to,1646.71,1646.82
the,the,1646.82,1646.97
doctor,doctor,1646.98,1647.49
or,or,1647.7,1647.8700000000001
can't,can't,1647.87,1648.1899999999998
afford,afford,1648.2,1648.79
to,to,1648.91,1649.0800000000002
buy,buy,1649.08,1649.4399999999998
prescription,prescription,1649.48,1650.07
drugs,drugs,1650.07,1650.6399999999999
one,one,1650.719999,1651.0199989999999
out,out,1651.02,1651.11
of,of,1651.11,1651.2199999999998
five,five,1651.23,1651.54
Americans,americans,1651.54,1652.23
can't,can't,1652.67,1652.9
afford,afford,1652.9,1653.17
the,the,1653.17,1653.23
prescription,prescription,1653.23,1653.71
drugs,drugs,1653.71,1654.02
their,their,1654.02,1654.12
doctors,doctors,1654.17,1654.6100000000001
prescribe,prescribe,1654.609999,1655.049999
that's,that's,1655.24,1655.5
called,called,1655.51,1655.89
rationing,rationing,1656.04,1656.58
Except,except,1656.82,1657.1599999999999
there's,there's,1657.16,1657.3600000000001
no,no,1657.36,1657.6699999999998
rule,rule,1657.72,1658.19
on,on,1658.19,1658.42
that,that,1658.42,1658.78
there's,there's,1658.97,1659.17
no,no,1659.17,1659.3200000000002
law,law,1659.32,1659.6699999999998
on,on,1659.71,1659.89
that,that,1659.89,1660.17
It's,it's,1660.29,1660.4099999999999
just,just,1660.41,1660.6100000000001
people,people,1660.61,1660.9499999999998
don't,don't,1660.96,1661.23
have,have,1661.24,1661.52
the,the,1661.69,1661.81
money,money,1661.81,1662.21
to,to,1662.38,1662.5600000000002
buy,buy,1662.56,1662.99
what,what,1663.12,1663.37
they,they,1663.37,1663.51
need,need,1663.51,1663.75
in,in,1664.76,1664.9
terms,terms,1664.9,1665.19
of,of,1665.19,1665.28
health,,,
care,,,
To,to,1665.86,1665.99
answer,answer,1665.99,1666.34
your,your,1666.34,1666.61
question,question,1666.61,1667.07
Jake,jake,1667.07,1667.4199999999998
what,what,1667.88,1668.1200000000001
I,i,1668.12,1668.33
have,have,1668.34,1668.6399999999999
long,long,1669.0,1669.38
supported,supported,1669.38,1670.0
within,within,1670.16,1670.5
the,the,1670.5,1670.62
context,context,1670.62,1671.2399999999998
of,of,1671.259999,1671.4399990000002
Obamacare,<unk>,1671.5899990000003,1672.1399990000002
as,as,1672.369999,1672.699999
we,we,1672.699999,1672.999999
move,move,1673.01,1673.6
toward,toward,1673.709999,1673.929999
a,a,1673.93,1673.98
Medicare,medicare,1673.98,1674.46
for,for,1674.46,1674.5900000000001
all,all,1674.59,1674.87
single,single,1675.0,1675.39
payer,payer,1675.39,1675.64
program,program,1676.16,1676.63
is,is,1677.02,1677.34
a,a,1677.36,1677.62
public,public,1677.65,1678.3200000000002
option,option,1678.48,1679.0
There,there,1679.36,1679.6
should,should,1679.61,1679.85
be,be,1679.86,1680.11
a,a,1680.12,1680.33
Medicare,medicare,1680.33,1681.04
type,type,1681.06,1681.48
public,public,1681.74,1682.23
option,option,1682.24,1682.79
available,available,1683.04,1683.98
in,in,1684.4,1684.5600000000002
all,all,1684.57,1684.9299999999998
exchanges,exchanges,1684.95,1685.76
in,in,1685.79,1685.98
all,all,1685.99,1686.22
states,states,1686.219999,1686.749999
in,in,1686.809999,1687.019999
this,this,1687.02,1687.22
country,country,1687.219999,1687.639999
And,and,1687.91,1688.0600000000002
I,i,1688.059999,1688.129999
think,think,1688.139999,1688.329999
that,that,1688.34,1688.49
would,would,1688.49,1688.63
substantially,substantially,1688.63,1689.3500000000001
lower,lower,1689.349999,1689.7499990000001
the,the,1689.929999,1690.069999
cost,cost,1690.07,1690.54
of,of,1691.4099999999999,1691.47
health,health,1691.639999,1691.909999
care,care,1691.92,1692.18
in,in,1692.18,1692.3400000000001
this,this,1692.34,1692.53
country,country,1692.53,1692.99
and,and,1693.34,1693.48
provide,provide,1693.46,1693.79
real,real,1693.81,1694.06
competition,competition,1694.06,1694.84
to,to,1695.1,1695.2099999999998
the,the,1695.21,1695.31
private,private,1695.31,1695.69
sector,sector,1695.69,1696.02
Senator,senator,1696.28,1696.51
Cruz,cruz,1696.51,1696.87
Well,well,1697.75,1698.06
Jake,jake,1698.11,1698.4499999999998
I,i,1698.48,1698.64
think,think,1699.12,1699.34
the,the,1699.34,1699.4499999999998
question,question,1699.45,1699.79
you,you,1699.79,1699.8999999999999
asked,asked,1699.9,1700.13
is,is,1700.13,1700.23
a,a,1700.23,1700.28
very,very,1700.28,1700.48
good,good,1700.48,1700.65
one,one,1700.65,1700.8200000000002
And,and,1700.82,1700.9199999999998
you're,you're,1700.92,1701.04
right,right,1701.04,1701.3899999999999
that,that,1701.59,1701.77
choices,choices,1701.78,1702.51
have,have,1702.59,1702.85
gone,gone,1702.849999,1703.139999
down,down,1703.139999,1703.439999
dramatically,dramatically,1703.44,1704.16
Indeed,indeed,1704.54,1705.0
I,i,1705.0,1705.18
don't,don't,1705.19,1705.3500000000001
know,know,1705.349999,1705.409999
if,if,1705.41,1705.47
the,the,1705.469999,1705.5599989999998
cameras,cameras,1705.559999,1705.9399990000002
can,can,1705.94,1706.0800000000002
see,see,1706.08,1706.29
this,this,1706.29,1706.53
but,but,1706.53,1706.6499999999999
in,in,1706.65,1706.74
70,<unk>,1706.74,1707.0
percent,percent,1707.0,1707.29
of,,,
the,the,1707.36,1707.4199999999998
counties,counties,1707.42,1707.78
in,in,1707.78,1707.8899999999999
America,america,1707.889999,1708.409999
on,on,1709.07,1709.25
Obamacare,,,
exchanges,exchanges,1709.85,1710.3799999999999
you,you,1710.379999,1710.459999
have,have,1710.46,1710.5900000000001
a,a,1710.59,1710.6299999999999
choice,choice,1710.63,1710.97
of,of,1710.949999,1711.079999
one,one,1711.09,1711.3999999999999
or,or,1711.4,1711.46
two,two,1711.46,1711.8700000000001
health,health,1712.27,1712.5
insurance,insurance,1712.5,1712.85
plans,plans,1712.85,1713.12
that's,that's,1713.12,1713.32
it,it,1713.32,1713.6499999999999
70,<unk>,1714.07,1714.4099999999999
percent,percent,1714.41,1714.73
of,,,
the,the,1714.8,1714.87
counties,counties,1714.87,1715.2299999999998
in,in,1715.23,1715.32
America,america,1715.32,1715.73
It's,it's,1715.99,1716.05
interesting,interesting,1716.05,1716.47
You,you,1716.47,1716.58
look,look,1716.58,1716.77
at,at,1716.77,1716.8799999999999
this,this,1716.88,1717.0600000000002
map,map,1717.06,1717.31
this,this,1717.31,1717.51
also,also,1717.51,1717.83
very,very,1717.83,1718.1
much,much,1718.099999,1718.359999
looks,looks,1718.36,1718.58
like,like,1718.58,1718.78
the,the,1718.78,1718.86
electoral,electoral,1718.86,1719.4299999999998
map,map,1719.429999,1719.679999
that,that,1719.679999,1719.7899989999999
elected,elected,1719.79,1720.1299999999999
Donald,donald,1720.13,1720.4
Trump,trump,1720.41,1720.68
It's,it's,1721.83,1722.06
really,really,1722.059999,1722.329999
quite,quite,1722.33,1722.61
striking,striking,1722.61,1723.1399999999999
that,that,1723.69,1723.88
the,the,1723.88,1724.0
communities,communities,1724.009999,1724.6899990000002
that,that,1724.69,1724.8
have,,,
been,been,1724.91,1725.0900000000001
hammered,hammered,1725.099999,1725.819999
by,by,1725.82,1725.97
this,this,1725.969999,1726.179999
disaster,disaster,1726.18,1726.79
of,of,1726.789999,1726.889999
a,a,1726.889999,1726.929999
law,law,1726.93,1727.29
said,said,1727.469999,1727.709999
enough,enough,1727.709999,1728.159999
already,already,1728.16,1728.49
Now,now,1729.26,1729.59
Bernie,bernie,1730.07,1730.45
likes,likes,1730.45,1730.77
talking,talking,1730.77,1731.18
about,about,1731.18,1731.48
a,a,1731.48,1731.53
public,public,1731.53,1731.92
option,option,1731.92,1732.29
That's,that's,1732.29,1732.47
another,another,1732.47,1732.74
way,way,1732.74,1732.93
of,of,1732.93,1733.03
saying,saying,1733.03,1733.37
government,government,1733.37,1733.7299999999998
control,control,1733.73,1734.08
of,of,1734.08,1734.1599999999999
your,your,1734.16,1734.26
health,health,1734.26,1734.49
care,care,1734.49,1734.77
It's,it's,1735.38,1735.5900000000001
socialized,socialized,1735.59,1736.26
medicine,medicine,1736.26,1736.65
And,and,1736.65,1736.77
what,what,1736.77,1736.96
does,,,
it,it,1737.05,1737.19
mean,mean,1737.19,1737.48
Every,every,1737.69,1738.14
country,country,1738.139999,1738.559999
where,where,1738.559999,1738.6999990000002
it's,it's,1738.7,1738.8500000000001
been,been,1738.849999,1738.9799990000001
applied,applied,1738.98,1739.42
you've,you've,1740.3,1740.53
seen,seen,1740.53,1740.79
rationing,rationing,1740.79,1741.35
you've,you've,1741.349999,1741.529999
seen,seen,1741.53,1741.79
government,government,1741.79,1742.22
deciding,deciding,1742.219999,1742.7699989999999
especially,especially,1742.91,1743.5700000000002
seniors,seniors,1743.57,1744.02
Seniors,seniors,1744.029999,1744.4999990000001
you,you,1744.5,1744.6
don't,don't,1744.6,1744.81
get,get,1744.809999,1744.9699990000001
the,the,1744.969999,1745.0599989999998
health,,,
care,,,
you,you,1745.58,1745.72
need,need,1745.719999,1746.0699989999998
Now,now,1746.34,1746.52
Bernie,bernie,1746.52,1746.81
mentions,mentions,1746.81,1747.1799999999998
Canada,canada,1747.18,1747.53
quite,quite,1747.53,1747.77
a,a,1747.77,1747.82
bit,bit,1747.82,1747.99
I,i,1747.99,1748.18
know,know,1748.36,1748.49
quite,quite,1748.49,1748.72
a,a,1748.72,1748.77
bit,bit,1748.77,1748.92
about,about,1748.92,1749.26
Canadian,canadian,1749.29,1749.68
health,health,1749.68,1749.91
care,care,1749.91,1750.0500000000002
I,i,1750.05,1750.09
was,was,1750.09,1750.35
born,born,1750.53,1750.92
there,there,1750.92,1751.22
You,you,1752.32,1752.45
know,know,1752.45,1752.55
Bernie,bernie,1752.55,1752.8
that,that,1752.8,1752.97
may,may,1752.97,1753.13
be,be,1753.13,1753.24
the,the,1753.24,1753.33
best,best,1753.33,1753.59
argument,argument,1753.59,1753.9299999999998
against,against,1753.93,1754.24
your,your,1754.24,1754.34
position,position,1754.34,1754.6299999999999
you,you,1755.349999,1755.579999
know,know,1755.58,1755.78
look,look,1755.99,1756.19
what,what,1756.19,1756.3300000000002
it,it,1756.33,1756.37
produced,,,
Look,,,
what,,,
it,,,
CROSSTALK,<unk>,1756.9899999999998,1757.1599999999999
Yeah,yeah,1757.1699999999998,1757.1899999999998
that's,that's,1757.36,1757.3999999999999
right,,,
LAUGHTER,,,
But,but,1761.44,1761.63
you,you,1761.63,1761.73
know,know,1761.73,1761.92
people,people,1761.92,1762.28
vote,vote,1762.279999,1762.4999990000001
with,with,1762.5,1762.64
their,their,1762.639999,1762.739999
feet,feet,1762.74,1763.13
In,in,1764.02,1764.21
2014,<unk>,1764.21,1765.18
over,over,1765.18,1765.3200000000002
52,<unk>,1765.3200000000002,1765.3300000000002
000,<unk>,1765.5700000000002,1765.9
Canadians,canadians,1766.43,1766.92
left,left,1766.92,1767.19
Canada,canada,1767.19,1767.68
to,to,1768.31,1768.4299999999998
get,get,1768.43,1768.6100000000001
health,,,
care,,,
in,,,
the,the,1769.13,1769.22
United,united,1769.22,1769.52
States,states,1769.52,1769.78
and,,,
other,other,1769.88,1770.0500000000002
countries,countries,1770.05,1770.54
I'm,i'm,1771.74,1771.9
reminded,reminded,1771.9,1772.38
of,of,1772.38,1772.49
a,a,1772.49,1772.55
comment,comment,1772.55,1773.01
Ronald,ronald,1773.01,1773.3
Reagan,reagan,1773.3,1773.59
used,used,1773.59,1773.78
to,to,1773.79,1773.8999999999999
say,say,1773.9,1774.3500000000001
about,about,1774.75,1775.03
East,east,1775.03,1775.22
Berlin,berlin,1775.219999,1775.599999
about,about,1775.61,1775.81
the,the,1775.809999,1775.889999
Berlin,berlin,1775.889999,1776.249999
Wall,wall,1776.25,1776.74
He,he,1777.389999,1777.539999
said,said,1777.559999,1777.779999
the,the,1777.78,1777.87
funny,funny,1777.87,1778.28
thing,thing,1778.299999,1778.809999
the,the,1779.45,1779.5800000000002
leftists,,,
never,never,1780.01,1780.24
seem,seem,1780.24,1780.46
to,to,1780.459999,1780.5499989999998
notice,notice,1780.549999,1780.919999
the,the,1780.92,1781.01
machine,machine,1781.01,1781.43
guns,guns,1781.43,1781.7
all,all,1781.699999,1781.869999
point,point,1781.869999,1782.179999
one,one,1782.18,1782.3400000000001
direction,direction,1782.34,1782.79
Everyone,everyone,1784.17,1784.63
was,was,1784.63,1784.8000000000002
fleeing,fleeing,1784.8,1785.21
communism,communism,1785.21,1785.79
and,and,1785.79,1785.9099999999999
coming,coming,1785.91,1786.19
to,to,1786.19,1786.28
freedom,freedom,1786.28,1786.6399999999999
If,if,1786.76,1786.94
you,you,1786.94,1787.0900000000001
look,look,1787.09,1787.31
at,at,1787.32,1787.4099999999999
socialized,socialized,1787.41,1788.01
medicine,medicine,1788.01,1788.49
people,people,1788.73,1789.16
leave,leave,1789.16,1789.47
there,there,1789.48,1789.75
tens,tens,1789.76,1790.23
and,and,1790.23,1790.39
hundreds,hundreds,1790.389999,1790.809999
of,of,1790.809999,1790.929999
thousands,thousands,1790.929999,1791.419999
