Good,good,1.53,1.74
the,the,1400.48,1400.57
payroll,payroll,1400.57,1400.83
tax,tax,1400.83,1401.12
cap,cap,1401.12,1401.33
Governor,governor,1401.59,1401.8899999999999
Pence,<unk>,1401.8899999999999,1402.09
I'll,i'll,1402.09,1402.11
give,give,1402.11,1402.1399999999999
you,you,1402.309999,1402.359999
an,an,1402.359999,1402.449999
opportunity,opportunity,1402.449999,1402.969999
to,to,1402.969999,1402.989999
respond,respond,1403.119999,1403.559999
Well,well,1403.619999,1403.9999990000001
thanks,thanks,1404.68,1404.94
Elaine,elaine,1404.949999,1405.339999
There,there,1405.72,1405.91
they,they,1405.91,1406.02
go,go,1406.02,1406.18
again,again,1406.18,1406.53
OK,ok,1408.2,1408.47
Go,,,
read,,,
go,,,
read,,,
the,,,
book,,,
All,all,1409.13,1409.3300000000002
Donald,donald,1409.34,1409.52
Trump,,,
all,,,
Donald,,,
Trump,trump,1410.52,1410.7
and,and,1410.7,1410.81
I,i,1410.81,1410.84
have,have,1410.84,1410.87
said,said,1411.04,1411.25
about,about,1411.25,1411.5
Social,social,1411.5,1411.72
Security,security,1411.72,1412.1100000000001
is,is,1412.11,1412.2299999999998
we're,,,
going,,,
to,,,
meet,meet,1412.5,1412.68
our,our,1412.679999,1412.809999
obligations,obligations,1412.809999,1413.349999
to,to,1413.349999,1413.449999
our,our,1413.45,1413.57
seniors,seniors,1413.57,1414.01
That's,that's,1414.04,1414.33
it,it,1414.33,1414.54
Go,go,1414.58,1414.79
read,read,1414.79,1415.03
the,the,1415.03,1415.1499999999999
book,,,
We've,,,
said,said,1415.42,1415.8700000000001
we're,we're,1415.929999,1416.179999
going,going,1416.179999,1416.489999
to,to,1416.49,1416.63
meet,meet,1416.65,1416.8300000000002
the,the,1416.83,1416.97
obligations,obligations,1416.969999,1417.429999
of,of,1417.429999,1417.5099989999999
Medicare,medicare,1417.509999,1418.069999
That's,that's,1419.04,1419.28
what,what,1419.28,1419.41
this,this,1419.41,1419.5700000000002
campaign,campaign,1419.57,1419.95
is,is,1419.95,1420.0800000000002
really,really,1420.08,1420.3
about,about,1420.299999,1420.529999
Senator,senator,1420.529999,1420.859999
And,and,1420.859999,1420.969999
I,i,1420.969999,1421.0299989999999
get,get,1421.029999,1421.259999
this,this,1421.26,1421.46
is,is,1421.469999,1421.649999
this,this,1422.029999,1422.2299990000001
is,is,1422.23,1422.39
the,the,1422.39,1422.5600000000002
old,old,1422.56,1422.85
scare,scare,1422.85,1423.27
tactic,tactic,1423.27,1423.8
that,that,1423.89,1424.0200000000002
they,they,1424.02,1424.17
roll,roll,1424.17,1424.49
out,,,
But,,,
but,,,
you,you,1425.07,1425.24
have,have,1425.25,1425.46
a,,,
voting,voting,1425.74,1426.17
record,record,1426.17,1426.45
Governor,,,
And,,,
I,i,1426.79,1426.85
get,get,1426.85,1427.08
all,all,1427.08,1427.28
of,of,1427.28,1427.35
that,that,1427.35,1427.6499999999999
I,i,1427.8,1427.98
just,just,1428.39,1428.71
look,look,1428.73,1429.07
I,i,1429.3,1429.6599999999999
There's,there's,1429.93,1430.13
a,a,1430.13,1430.19
question,question,1430.19,1430.5900000000001
that,that,1430.59,1430.74
you,you,1430.74,1430.8700000000001
asked,asked,1430.87,1431.06
a,,,
little,,,
bit,,,
earlier,earlier,1431.45,1431.68
that,that,1431.8400000000001,1431.91
I,i,1431.91,1432.01
want,want,1432.17,1432.39
to,,,
go,,,
back,,,
to,,,
I,,,
can't,,,
believe,,,
that,,,
you,,,
won't,,,
defend,defend,1432.559999,1432.849999
your,your,1432.849999,1433.039999
own,own,1433.04,1433.18
voting,voting,1433.179999,1433.499999
record,record,1433.5,1433.7
I,i,1433.71,1433.8600000000001
have,have,1433.86,1434.1
to,to,1434.099999,1434.189999
go,go,1434.19,1434.3200000000002
back,back,1434.32,1434.58
to,to,1434.58,1434.87
We,we,1435.03,1435.1599999999999
Well,well,1435.759999,1435.9799990000001
look,look,1435.98,1436.17
I,i,1436.42,1436.64
you're,you're,1436.759999,1437.039999
running,running,1437.04,1437.31
with,with,1437.309999,1437.429999
Hillary,hillary,1437.429999,1437.7899989999999
Clinton,clinton,1437.79,1438.11
who,who,1438.109999,1438.2499990000001
wants,wants,1438.25,1438.49
to,to,1438.49,1438.59
raise,raise,1438.59,1438.83
taxes,taxes,1438.83,1439.21
by,by,1439.209999,1439.339999
1,,,
trillion,trillion,1439.4,1439.75
increase,increase,1440.08,1440.4199999999998
spending,spending,1440.42,1440.8100000000002
by,by,1441.23,1441.39
2,<unk>,1441.6,1441.61
trillion,trillion,1441.61,1442.01
and,and,1442.93,1443.26
you,you,1443.26,1443.3
say,say,1443.47,1443.7
you're,you're,1443.7,1443.8500000000001
going,going,1443.85,1443.9699999999998
to,,,
keep,keep,1444.02,1444.21
the,the,1444.21,1444.3
promises,promises,1444.3,1444.81
of,of,1444.81,1444.86
Social,social,1444.86,1445.1899999999998
Security,security,1445.19,1445.5800000000002
Donald,donald,1445.66,1446.0
Trump,trump,1446.04,1446.17
and,,,
I,,,
are,are,1446.33,1446.4499999999998
going,going,1446.45,1446.55
to,,,
cut,cut,1446.65,1446.98
taxes,taxes,1446.98,1447.69
We're,we're,1448.11,1448.26
going,going,1448.26,1448.37
to,to,1448.37,1448.4699999999998
we're,we're,1448.62,1449.0
going,,,
to,,,
we're,we're,1449.01,1449.32
going,,,
to,,,
You're,,,
not,not,1449.32,1449.52
going,going,1449.75,1449.8
to,to,1449.8,1449.82
cut,cut,1449.82,1449.85
taxes,taxes,1450.4,1450.46
You're,you're,1450.46,1450.56
going,,,
to,,,
raise,raise,1450.73,1451.01
taxes,taxes,1451.01,1451.26
on,,,
the,,,
middle,,,
class,,,
reform,,,
government,,,
programs,,,
so,,,
we,,,
can,,,
meet,,,
the,the,1452.19,1452.38
obligations,obligations,1452.38,1453.1000000000001
of,of,1453.099999,1453.2399990000001
Social,social,1453.24,1453.57
Security,security,1453.57,1454.1499999999999
and,and,1454.179999,1454.349999
Medicare,medicare,1454.349999,1454.809999
All,all,1454.809999,1454.829999
right,right,1454.83,1454.98
Stay,,,
on,on,1455.389999,1455.489999
the,the,1455.49,1455.57
path,path,1455.57,1455.8799999999999
that,that,1455.889999,1455.989999
your,your,1455.99,1456.14
party,party,1456.139999,1456.469999
has,has,1456.469999,1456.669999
us,us,1456.67,1456.8500000000001
on,on,1456.85,1457.12
we're,we're,1457.59,1457.8
going,,,
to,,,
be,be,1457.949999,1458.189999
in,in,1458.199999,1458.389999
a,a,1458.389999,1458.519999
in,in,1459.01,1459.21
a,a,1459.21,1459.28
mountain,mountain,1459.29,1459.93
range,range,1459.93,1460.39
of,of,1460.42,1460.6200000000001
debt,debt,1460.63,1461.0
And,and,1461.33,1461.49
we're,we're,1461.49,1461.58
going,going,1461.58,1461.6599999999999
to,to,1461.66,1461.73
face,face,1461.73,1462.0
hard,hard,1462.0,1462.27
choices,choices,1462.27,1462.67
and,,,
CROSSTALK,<unk>,1462.68,1462.69
Gentleman,gentleman,1462.89,1463.27
I,i,1463.3500000000001,1463.53
want,want,1463.53,1463.72
to,to,1463.72,1463.74
move,,,
on,,,
now,,,
You,,,
did,,,
ask,ask,1464.58,1464.84
this,this,1464.84,1464.87
question,question,1464.87,1465.2299999999998
about,about,1465.23,1465.44
debt,debt,1465.44,1465.75
and,and,1465.76,1465.96
the,the,1465.96,1466.04
debt,debt,1466.04,1466.34
explosion,explosion,1466.36,1467.06
on,on,1467.059999,1467.1899990000002
the,the,1467.19,1467.39
Trump,trump,1467.67,1467.98
plan,plan,1467.98,1468.31
is,is,1468.33,1468.55
much,much,1468.559999,1468.9999990000001
much,much,1469.0,1469.25
bigger,bigger,1469.25,1469.49
than,than,1469.49,1469.65
anything,anything,1469.65,1470.1200000000001
on,on,1470.12,1470.2199999999998
the,the,1470.219999,1470.2899989999999
Clinton,clinton,1470.29,1470.5
side,side,1470.5,1470.63
All,all,1470.63,1470.73
right,right,1470.73,1470.92
Let,let,1470.94,1471.1000000000001
me,me,1471.099999,1471.219999
move,move,1471.219999,1471.429999
on,on,1471.429999,1471.5499989999998
now,,,
Three,,,
hundred,,,
and,,,
five,,,
ph,,,
economists,,,
said,,,
your,,,
plan,,,
is,,,
bad,,,
for,,,
the,,,
economy,economy,1472.139999,1472.419999
to,,,
the,the,1472.42,1472.51
issue,issue,1472.509999,1472.799999
of,of,1472.889999,1473.069999
law,law,1473.07,1473.29
enforcement,enforcement,1474.28,1474.3799999999999
and,and,1474.549999,1474.829999
race,race,1474.83,1475.1299999999999
relations,relations,1475.129999,1475.759999
Law,law,1475.879999,1476.139999
enforcement,enforcement,1476.139999,1476.649999
and,,,
race,race,1476.76,1476.99
relations,relations,1476.99,1477.63
After,after,1478.11,1478.6299999999999
the,the,1478.66,1478.8100000000002
Dallas,dallas,1478.81,1479.1499999999999
police,police,1479.16,1479.44
shooting,shooting,1479.44,1479.91
Police,police,1480.03,1480.3999999999999
Chief,chief,1480.4,1480.71
David,david,1480.71,1481.03
Brown,brown,1481.03,1481.42
said,said,1481.44,1481.72
quote,quote,1481.74,1482.06
We're,we're,1482.48,1482.65
asking,asking,1482.65,1483.0
cops,cops,1483.0,1483.38
to,to,1483.4,1483.52
do,do,1483.52,1483.68
too,too,1483.68,1483.88
much,much,1483.88,1484.3100000000002
in,in,1484.32,1484.5
this,this,1484.5,1484.7
country,country,1484.7,1485.25
Every,every,1485.61,1486.03
societal,societal,1486.03,1486.67
failure,failure,1486.679999,1487.2599989999999
we,we,1487.44,1487.63
put,put,1487.63,1487.8200000000002
it,it,1487.82,1487.9299999999998
off,off,1487.929999,1488.199999
on,on,1488.24,1488.4
the,the,1488.4,1488.5
cops,cops,1488.509999,1488.829999
to,to,1488.84,1488.99
solve,solve,1488.99,1489.48
Not,not,1489.79,1490.01
enough,enough,1490.009999,1490.2399990000001
mental,mental,1490.24,1490.55
health,health,1490.559999,1490.799999
funding,funding,1490.799999,1491.259999
not,not,1491.45,1491.72
enough,enough,1491.719999,1491.939999
drug,drug,1491.98,1492.27
addiction,addiction,1492.27,1492.67
funding,funding,1492.67,1493.0900000000001
schools,schools,1493.309999,1493.799999
fail,fail,1493.809999,1494.329999
let's,let's,1494.6,1494.8799999999999
give,give,1494.88,1495.0200000000002
it,it,1495.02,1495.12
to,to,1495.12,1495.1899999999998
the,the,1495.19,1495.3
cops,cops,1495.3,1495.84
Do,do,1496.21,1496.45
we,we,1496.45,1496.65
ask,ask,1496.65,1496.91
too,too,1496.95,1497.13
much,much,1497.14,1497.41
of,of,1497.41,1497.5400000000002
police,police,1497.54,1497.92
officers,officers,1497.92,1498.3700000000001
in,in,1498.38,1498.5100000000002
this,this,1498.51,1498.71
country,country,1498.72,1499.24
And,and,1499.46,1499.69
how,how,1499.69,1499.97
would,would,1499.97,1500.15
you,you,1500.15,1500.2800000000002
specifically,specifically,1500.28,1501.07
address,address,1501.07,1501.45
the,the,1501.48,1501.67
chief's,chief's,1501.67,1502.02
concerns,concerns,1502.05,1502.75
Senator,senator,1502.82,1503.27
Kaine,<unk>,1503.27,1503.45
Elaine,elaine,1503.45,1503.72
I,i,1503.719999,1503.7899989999999
think,think,1503.82,1504.01
that's,that's,1504.01,1504.2
a,a,1504.2,1504.25
very,very,1504.25,1504.49
fair,fair,1504.49,1504.68
comment,comment,1504.679999,1505.149999
I,i,1505.7,1505.8400000000001
think,think,1505.99,1506.28
we,we,1506.28,1506.47
put,put,1506.469999,1506.729999
a,a,1506.73,1506.76
lot,lot,1506.759999,1507.029999
on,on,1507.059999,1507.2499990000001
police,police,1507.28,1507.62
shoulders,shoulders,1507.62,1508.1299999999999
And,and,1508.13,1508.2700000000002
this,,,
is,,,
something,something,1508.49,1508.85
I,i,1508.849999,1509.029999
got,got,1509.599999,1509.779999
a,a,1509.78,1509.79
lot,lot,1509.79,1509.99
of,,,
scar,scar,1510.029999,1510.279999
tissue,tissue,1510.279999,1510.579999
and,and,1510.58,1510.6599999999999
experience,experience,1510.66,1511.18
on,on,1511.18,1511.39
I,i,1511.42,1511.63
was,was,1511.629999,1511.909999
a,a,1511.91,1511.97
city,city,1511.969999,1512.209999
councilman,councilman,1512.21,1512.63
and,,,
mayor,mayor,1512.690001,1512.940001
in,in,1512.939999,1513.089999
Richmond,richmond,1513.09,1513.59
And,and,1513.96,1514.13
when,when,1514.13,1514.23
I,i,1514.23,1514.31
came,came,1514.32,1514.56
in,in,1514.56,1514.74
we,we,1514.74,1514.84
had,had,1514.84,1514.98
one,one,1514.98,1515.1
of,of,1515.1,1515.1799999999998
the,the,1515.18,1515.28
highest,highest,1515.29,1515.67
homicide,homicide,1515.67,1516.1200000000001
rates,rates,1516.12,1516.34
in,,,
the,,,
United,united,1516.37,1516.77
States,states,1516.77,1517.17
We,we,1517.2,1517.45
fought,fought,1517.45,1517.65
very,very,1517.72,1518.1100000000001
very,very,1518.11,1518.37
hard,hard,1518.37,1518.6499999999999
over,over,1518.65,1518.8000000000002
the,the,1518.8,1518.8799999999999
course,course,1518.88,1519.1200000000001
of,of,1519.12,1519.2099999999998
my,my,1519.21,1519.33
time,time,1519.33,1519.56
in,in,1519.56,1519.6399999999999
local,local,1519.64,1519.95
office,office,1519.95,1520.38
with,with,1520.67,1520.95
our,our,1520.95,1521.0800000000002
police,police,1521.09,1521.3999999999999
department,department,1521.4,1521.8200000000002
and,and,1521.82,1521.87
we,we,1521.9,1522.02
reduced,reduced,1522.02,1522.45
our,our,1522.45,1522.55
homicide,homicide,1522.55,1523.06
rate,rate,1523.059999,1523.399999
nearly,nearly,1523.719999,1524.0599989999998
in,in,1524.059999,1524.139999
half,half,1524.139999,1524.459999
And,and,1525.04,1525.18
then,then,1525.179999,1525.2899989999999
when,when,1525.29,1525.3999999999999
I,i,1525.4,1525.44
was,was,1525.44,1525.6100000000001
governor,governor,1525.63,1525.95
of,of,1525.95,1525.99
Virginia,virginia,1525.99,1526.42
we,we,1526.42,1526.5600000000002
worked,worked,1526.559999,1526.789999
hard,hard,1526.79,1527.02
too,too,1527.02,1527.33
And,and,1527.71,1527.97
we,we,1528.209999,1528.479999
did,did,1528.48,1528.64
something,something,1528.639999,1528.999999
we,we,1529.25,1529.45
had,had,1529.459999,1529.629999
really,really,1529.629999,1529.959999
wanted,wanted,1529.959999,1530.249999
to,to,1530.25,1530.35
do,do,1530.35,1530.49
For,for,1530.5,1530.62
the,the,1530.62,1530.7199999999998
first,first,1530.72,1530.99
time,time,1530.99,1531.22
ever,ever,1531.23,1531.44
we,we,1531.44,1531.66
cracked,cracked,1531.66,1532.16
the,the,1532.46,1532.8
top,top,1532.97,1533.25
10,<unk>,1533.26,1533.66
10,<unk>,1534.2,1534.3
safest,safest,1534.3,1534.47
states,states,1534.48,1535.03
because,because,1535.3,1535.6399999999999
we,we,1535.64,1535.8200000000002
worked,worked,1535.82,1536.07
together,together,1536.07,1536.51
Here's,here's,1536.92,1537.22
what,what,1537.22,1537.3600000000001
I,i,1537.36,1537.4499999999998
learned,learned,1537.45,1537.72
as,as,1537.72,1537.8700000000001
a,a,1537.87,1537.9299999999998
mayor,mayor,1537.93,1538.39
and,and,1538.429999,1538.609999
a,a,1538.61,1538.6499999999999
governor,governor,1538.65,1539.1100000000001
The,the,1539.49,1539.63
way,way,1539.63,1539.8400000000001
you,you,1539.84,1539.98
make,make,1539.98,1540.2
communities,communities,1540.2,1540.72
safer,safer,1540.719999,1541.229999
and,,,
the,,,
way,way,1541.54,1541.74
you,you,1541.74,1541.76
make,make,1541.96,1542.31
police,police,1542.509999,1542.879999
safer,safer,1542.88,1543.3700000000001
is,is,1543.599999,1543.789999
through,through,1543.79,1543.96
community,community,1543.99,1544.45
policing,policing,1544.46,1545.0
You,you,1545.38,1545.5800000000002
build,build,1545.58,1545.8999999999999
the,the,1545.91,1546.0500000000002
bonds,bonds,1546.049999,1546.619999
between,between,1546.619999,1546.989999
the,the,1546.99,1547.09
community,community,1547.09,1547.55
and,,,
the,,,
police,police,1547.799999,1548.059999
force,force,1548.059999,1548.4899990000001
build,build,1548.73,1548.98
bonds,bonds,1548.99,1549.38
of,of,1549.66,1549.8200000000002
understanding,understanding,1549.85,1550.7099999999998
and,and,1551.0,1551.29
then,then,1551.29,1551.6499999999999
when,when,1551.71,1551.96
people,people,1551.96,1552.24
feel,feel,1552.24,1552.53
comfortable,comfortable,1552.56,1553.03
in,in,1553.03,1553.1
their,their,1553.1,1553.27
communities,communities,1553.3,1553.8999999999999
that,that,1553.9,1554.13
gap,gap,1554.14,1554.5600000000002
between,between,1554.57,1554.8999999999999
the,the,1554.9,1555.01
police,police,1555.01,1555.33
and,and,1555.33,1555.3799999999999
the,the,1555.4,1555.51
communities,communities,1555.51,1556.05
they,they,1556.05,1556.2
serve,serve,1556.2,1556.49
narrows,narrows,1556.5,1557.22
And,and,1557.59,1557.73
when,when,1557.73,1557.82
that,that,1557.82,1558.02
gap,gap,1558.02,1558.25
narrows,narrows,1558.25,1558.56
it's,it's,1558.559999,1558.7299990000001
safer,safer,1558.73,1559.08
for,,,
the,the,1559.16,1559.26
communities,communities,1559.259999,1559.9299990000002
and,and,1560.12,1560.26
it's,it's,1560.259999,1560.3899990000002
safer,safer,1560.389999,1560.779999
for,for,1560.78,1560.92
the,the,1560.929999,1561.0299989999999
police,police,1561.03,1561.52
That,that,1561.82,1562.11
model,model,1562.11,1562.4399999999998
still,still,1562.45,1562.75
works,works,1562.75,1563.13
across,across,1563.15,1563.5600000000002
our,our,1563.559999,1563.6999990000002
country,country,1563.7,1564.21
but,but,1564.459999,1564.629999
there,there,1564.629999,1564.789999
are,are,1564.789999,1564.859999
some,some,1564.859999,1565.079999
other,other,1565.08,1565.4499999999998
models,models,1565.99,1566.46
that,that,1566.47,1566.6100000000001
don't,don't,1566.61,1566.84
work,work,1566.84,1567.1899999999998
an,an,1567.43,1567.6200000000001
overly,overly,1567.63,1568.13
aggressive,aggressive,1568.13,1568.67
more,more,1568.67,1568.8700000000001
militarized,militarized,1568.87,1569.57
model,model,1569.62,1570.06
Donald,donald,1570.4,1570.68
Trump,trump,1570.7,1570.95
recently,recently,1570.95,1571.41
said,said,1571.42,1571.6200000000001
we,we,1571.62,1571.7199999999998
need,need,1571.72,1571.9
to,to,1571.9,1571.98
do,do,1571.98,1572.1200000000001
more,more,1572.18,1572.3400000000001
stop,stop,1572.34,1572.72
and,and,1572.72,1572.88
frisk,frisk,1572.88,1573.25
around,around,1573.25,1573.46
the,the,1573.46,1573.54
country,country,1573.54,1573.98
That,that,1574.179999,1574.419999
would,would,1574.42,1574.5500000000002
be,be,1574.559999,1574.6999990000002
a,a,1574.7,1574.75
big,big,1574.75,1574.98
mistake,mistake,1574.98,1575.51
because,because,1575.809999,1576.179999
it,it,1576.5,1576.7
polarizes,<unk>,1576.71,1577.47
the,the,1577.639999,1577.749999
relationship,relationship,1577.75,1578.44
between,between,1578.45,1578.75
the,,,
police,police,1578.809999,1579.129999
and,,,
the,the,1579.67,1579.76
community,community,1579.759999,1580.289999
So,so,1580.49,1580.69
here's,here's,1580.69,1580.92
what,what,1580.92,1581.03
we'll,we'll,1581.03,1581.23
do,do,1581.23,1581.53
We'll,we'll,1581.82,1582.04
focus,focus,1582.039999,1582.399999
on,on,1582.4,1582.5600000000002
community,community,1582.559999,1583.069999
policing,policing,1583.08,1583.71
We,we,1584.09,1584.26
will,will,1584.26,1584.41
focus,focus,1584.41,1584.8100000000002
on,on,1584.81,1585.09
and,and,1585.11,1585.4099999999999
Hillary,hillary,1586.07,1586.4099999999999
Clinton,clinton,1586.41,1586.6200000000001
has,has,1586.62,1586.78
rolled,rolled,1586.78,1586.99
out,out,1586.99,1587.08
a,a,1587.08,1587.1699999999998
really,really,1587.17,1587.6000000000001
comprehensive,comprehensive,1587.6,1588.36
mental,mental,1588.64,1588.96
health,health,1588.96,1589.2
reform,reform,1589.2,1589.55
package,package,1589.55,1590.09
that,that,1590.22,1590.39
she,she,1590.39,1590.5
worked,worked,1590.5,1590.79
on,on,1590.79,1591.01
with,with,1591.01,1591.32
law,law,1591.33,1591.57
enforcement,enforcement,1591.57,1592.07
professionals,professionals,1592.07,1592.73
and,and,1592.99,1593.18
we,we,1593.179999,1593.2899989999999
will,will,1593.29,1593.43
also,also,1593.429999,1593.839999
fight,fight,1593.84,1594.11
the,the,1594.11,1594.2099999999998
scourge,scourge,1594.21,1594.57
of,of,1594.57,1594.72
gun,gun,1594.719999,1594.919999
violence,violence,1594.92,1595.3100000000002
in,in,1595.309999,1595.399999
the,the,1595.4,1595.45
United,united,1595.45,1595.74
States,states,1595.74,1596.16
I'm,i'm,1596.389999,1596.569999
a,a,1596.57,1596.62
gun,gun,1596.62,1596.84
owner,owner,1596.84,1597.22
I'm,i'm,1597.759999,1597.9199990000002
a,a,1597.92,1597.97
strong,strong,1597.969999,1598.3299989999998
Second,second,1598.33,1598.6699999999998
Amendment,amendment,1598.67,1598.97
supporter,supporter,1598.98,1599.57
But,but,1600.029999,1600.1899990000002
I've,,,
got,got,1600.24,1600.36
a,a,1600.359999,1600.369999
lot,lot,1600.369999,1600.559999
of,of,1600.559999,1600.639999
scar,scar,1600.639999,1600.919999
tissue,tissue,1600.92,1601.3200000000002
because,because,1601.359999,1601.729999
when,when,1601.73,1601.8600000000001
I,i,1601.859999,1601.919999
was,was,1601.92,1602.1100000000001
governor,governor,1602.119999,1602.399999
of,,,
Virginia,virginia,1602.440001,1602.840001
there,there,1602.84,1602.9299999999998
was,was,1602.93,1603.0600000000002
a,a,1603.08,1603.1399999999999
horrible,horrible,1603.14,1603.5300000000002
shooting,shooting,1603.53,1603.86
at,at,1603.86,1603.9499999999998
Virginia,virginia,1603.95,1604.39
Tech,tech,1604.39,1604.7800000000002
and,and,1605.02,1605.22
we,we,1605.22,1605.38
learned,learned,1605.38,1605.8200000000002
that,that,1606.17,1606.51
through,through,1607.02,1607.26
that,that,1607.26,1607.46
painful,painful,1607.46,1607.82
situation,situation,1607.83,1608.54
that,that,1608.55,1608.85
gaps,gaps,1608.9,1609.3000000000002
in,in,1609.3,1609.3799999999999
the,the,1609.38,1609.48
background,background,1609.49,1609.93
record,record,1609.93,1610.24
check,check,1610.24,1610.51
system,system,1610.51,1611.0
should,should,1611.3,1611.54
have,have,1611.54,1611.61
been,been,1611.61,1611.77
closed,closed,1611.77,1612.17
and,and,1612.17,1612.2
it,,,
could,,,
have,,,
prevented,prevented,1612.559999,1612.9399990000002
that,that,1612.95,1613.17
crime,crime,1613.17,1613.53
and,and,1613.809999,1613.9699990000001
so,so,1613.969999,1614.0899989999998
we're,,,
going,,,
to,,,
work,work,1614.12,1614.31
to,to,1614.77,1614.8899999999999
do,do,1614.889999,1615.109999
things,things,1615.11,1615.4399999999998
like,like,1615.44,1615.63
close,close,1615.63,1615.96
background,background,1615.969999,1616.419999
record,record,1616.42,1616.76
checks,checks,1616.759999,1617.1599990000002
And,and,1617.45,1617.6100000000001
if,if,1617.61,1617.7299999999998
we,we,1617.73,1617.84
do,do,1617.87,1618.04
we,we,1618.039999,1618.1699990000002
won't,won't,1618.17,1618.47
have,have,1618.48,1618.76
the,the,1618.76,1618.83
tragedies,tragedies,1618.83,1619.35
that,,,
we,we,1619.43,1619.5800000000002
did,did,1619.58,1619.85
One,one,1620.059999,1620.409999
of,of,1620.41,1620.5
those,those,1620.5,1620.71
killed,killed,1620.73,1620.98
at,at,1620.98,1621.06
Virginia,virginia,1621.06,1621.48
Tech,tech,1621.48,1621.69
was,was,1621.7,1621.8500000000001
a,a,1621.85,1621.8999999999999
guy,guy,1621.9,1622.0300000000002
named,named,1622.03,1622.1499999999999
Liviu,<unk>,1622.31,1623.4099999999999
Librescu,,,
He,he,1623.69,1623.8700000000001
was,was,1623.87,1624.01
a,,,
70,,,
plus,plus,1624.56,1624.87
year,year,1624.87,1624.9799999999998
old,old,1624.98,1625.14
Romanian,romanian,1625.15,1625.7
Holocaust,holocaust,1625.72,1626.32
survivor,survivor,1626.32,1626.9199999999998
He,he,1627.11,1627.4199999999998
had,,,
survived,survived,1627.44,1627.8700000000001
the,the,1627.88,1627.97
Holocaust,holocaust,1627.97,1628.71
Then,then,1628.99,1629.18
he,he,1629.179999,1629.2799989999999
survived,survived,1629.28,1629.6499999999999
the,the,1629.66,1629.78
Soviet,soviet,1629.78,1630.25
Union,union,1630.25,1630.58
takeover,takeover,1630.58,1631.3799999999999
of,of,1631.48,1631.65
his,his,1631.65,1631.8100000000002
country,country,1631.809999,1632.289999
But,but,1632.53,1632.72
then,then,1632.719999,1632.859999
he,he,1632.86,1632.9299999999998
was,was,1632.929999,1633.089999
a,a,1633.09,1633.1399999999999
visiting,visiting,1633.139999,1633.579999
professor,professor,1633.58,1634.01
at,at,1634.009999,1634.089999
Virginia,virginia,1634.09,1634.52
Tech,tech,1634.52,1634.8
and,and,1634.809999,1634.879999
he,he,1634.88,1634.97
couldn't,couldn't,1634.969999,1635.2799989999999
survive,survive,1635.28,1635.6499999999999
the,the,1635.66,1635.7900000000002
scourge,scourge,1635.8100000000002,1635.9200000000003
of,of,1636.59,1636.79
gun,gun,1636.789999,1637.049999
violence,violence,1637.049999,1637.619999
We,we,1637.85,1638.05
can,can,1638.049999,1638.319999
support,support,1638.34,1638.79
the,the,1638.79,1638.8899999999999
Second,second,1638.89,1639.2
Amendment,,,
and,and,1639.66,1639.8200000000002
do,do,1639.82,1639.95
things,things,1639.95,1640.21
like,like,1640.21,1640.3700000000001
background,background,1640.37,1640.78
record,record,1640.78,1641.05
checks,checks,1641.05,1641.31
and,and,1641.31,1641.44
make,make,1641.44,1641.65
us,us,1641.65,1641.7800000000002
safer,safer,1641.78,1642.25
and,and,1642.43,1642.6100000000001
that,that,1642.61,1642.7299999999998
will,will,1642.73,1642.81
make,make,1642.81,1643.0
police,police,1643.0,1643.31
safer,safer,1643.31,1643.58
too,too,1643.58,1643.84
Governor,governor,1644.32,1644.55
Pence,<unk>,1644.55,1644.85
You,you,1646.75,1646.86
know,know,1646.86,1646.9399999999998
my,my,1646.94,1647.0800000000002
uncle,uncle,1647.08,1647.29
was,was,1647.29,1647.46
a,a,1647.46,1647.52
cop,cop,1647.52,1647.87
a,a,1648.4,1648.47
career,career,1648.469999,1648.7899989999999
cop,cop,1648.79,1649.1599999999999
on,on,1650.15,1650.3200000000002
the,the,1650.32,1650.3999999999999
beat,beat,1650.4,1650.66
in,in,1650.679999,1650.949999
downtown,downtown,1651.139999,1651.609999
Chicago,chicago,1651.61,1652.1499999999999
He,he,1652.3999999999999,1652.4199999999998
was,was,1652.4199999999998,1652.4499999999998
my,my,1653.37,1653.52
hero,hero,1653.52,1653.81
when,when,1653.809999,1653.9499990000002
I,i,1653.95,1653.98
was,was,1653.98,1654.14
growing,growing,1654.139999,1654.439999
up,up,1654.440001,1654.620001
And,,,
we'd,,,
go,go,1654.859999,1655.009999
up,up,1655.01,1655.1299999999999
to,to,1655.129999,1655.199999
visit,visit,1655.199999,1655.5599989999998
my,my,1656.109999,1656.289999
dad's,dad's,1656.29,1656.58
family,family,1656.58,1656.99
in,in,1656.99,1657.08
Chicago,chicago,1657.08,1657.71
My,my,1658.37,1658.5
three,three,1658.5,1658.71
brothers,brothers,1658.71,1659.06
and,and,1659.06,1659.1799999999998
I,i,1659.18,1659.28
would,would,1659.28,1659.47
marvel,marvel,1659.47,1659.92
at,at,1660.31,1660.48
my,my,1660.48,1660.63
uncle,uncle,1660.63,1660.92
when,when,1660.92,1661.0500000000002
he,he,1661.05,1661.11
would,would,1661.11,1661.26
come,come,1661.26,1661.45
out,out,1661.45,1661.63
in,in,1661.63,1661.73
his,his,1661.73,1661.89
uniform,uniform,1661.89,1662.44
sidearm,<unk>,1662.47,1663.31
at,at,1663.45,1663.47
