Welcome,welcome,1.37,1.8
have,,,
to,to,2095.95,2096.06
make,make,2096.059999,2096.299999
sure,sure,2096.3,2096.6000000000004
that,that,2096.599999,2096.809999
everybody,everybody,2096.849999,2097.439999
has,has,2097.44,2097.71
a,a,2097.71,2097.78
sense,sense,2097.78,2098.17
that,that,2098.17,2098.32
they,they,2098.32,2098.48
can,can,2098.48,2098.68
rise,rise,2098.679999,2099.159999
Of,,,
course,course,2099.57,2099.96
our,our,2099.96,2100.08
friends,friends,2100.08,2100.44
in,in,2100.44,2100.58
the,the,2100.58,2100.79
Hispanic,hispanic,2101.04,2101.57
community,community,2101.58,2102.0299999999997
our,our,2102.03,2102.15
friends,friends,2102.15,2102.4300000000003
in,in,2102.429999,2102.469999
the,,,
African,african,2102.599999,2103.059999
American,american,2103.059999,2103.509999
community,community,2103.509999,2104.039999
the,the,2104.289999,2104.469999
promise,promise,2104.559999,2105.0699990000003
of,of,2105.07,2105.23
America,america,2105.23,2106.02
is,is,2106.26,2106.5
that,that,2106.5,2106.66
our,our,2106.690001,2106.900001
system,system,2106.9,2107.56
when,when,2107.71,2107.92
we,we,2107.92,2108.05
follow,follow,2108.05,2108.51
the,the,2108.51,2108.65
right,right,2108.65,2108.9300000000003
formula,formula,2108.93,2109.47
is,is,2109.51,2109.6800000000003
going,going,2109.68,2109.94
to,to,2109.94,2110.06
give,give,2110.06,2110.2799999999997
opportunity,opportunity,2110.29,2111.09
for,for,2111.09,2111.29
everyone,everyone,2111.29,2111.9
It's,it's,2112.06,2112.2599999999998
what,what,2112.26,2112.38
Jack,jack,2112.39,2112.7
Kemp,kemp,2112.71,2112.98
used,used,2112.99,2113.2
to,to,2113.21,2113.34
say,say,2113.34,2113.56
A,a,2113.56,2113.64
rising,rising,2113.64,2114.16
tide,tide,2114.17,2114.53
lifts,lifts,2114.55,2115.0
all,all,2115.05,2115.3300000000004
boats,boats,2115.34,2115.69
not,not,2115.71,2115.9700000000003
just,just,2115.969999,2116.1699989999997
some,some,2116.17,2116.4900000000002
boats,boats,2116.49,2116.83
but,but,2116.83,2117.0099999999998
all,all,2117.03,2117.2900000000004
boats,boats,2117.3,2117.73
And,and,2117.8,2117.9500000000003
you,you,2117.95,2118.02
know,know,2118.02,2118.16
what,what,2118.16,2118.49
With,with,2118.86,2119.05
me,me,2119.059999,2119.199999
and,,,
the,the,2119.28,2119.3500000000004
Hispanic,hispanic,2119.349999,2119.829999
community,community,2119.84,2120.4500000000003
I,i,2121.03,2121.1400000000003
think,think,2121.15,2121.39
they,they,2121.389999,2121.509999
like,like,2121.509999,2121.799999
me,me,2121.799999,2121.9999989999997
And,and,2122.01,2122.2000000000003
I,i,2122.199999,2122.359999
appreciate,appreciate,2122.469999,2123.049999
that,that,2123.049999,2123.319999
because,because,2123.35,2123.69
I,i,2123.709999,2123.879999
want,want,2123.879999,2124.149999
them,them,2124.15,2124.35
to,to,2124.35,2124.46
have,have,2124.46,2124.64
the,the,2124.65,2124.73
same,same,2124.73,2125.03
opportunity,opportunity,2125.03,2125.77
that,that,2125.79,2125.93
I,i,2125.96,2126.29
and,and,2126.56,2126.75
my,my,2126.75,2126.93
children,children,2126.93,2127.4199999999996
and,and,2127.42,2127.56
my,my,2127.56,2127.75
wife,wife,2127.75,2128.2
and,and,2128.29,2128.34
the,,,
people,,,
we,we,2128.82,2129.07
love,love,2129.08,2129.41
have,have,2129.45,2129.6499999999996
had,had,2129.65,2129.9100000000003
in,in,2129.91,2130.0299999999997
this,this,2130.03,2130.23
country,country,2130.23,2130.75
It's,it's,2130.98,2131.19
time,time,2131.19,2131.5
to,to,2131.5,2131.65
solve,solve,2131.65,2131.9900000000002
problems,problems,2132.02,2132.68
applause,applause,2132.68,2132.73
Dr,dr,2133.02,2133.41
Carson,carson,2133.5,2133.87
concerning,concerning,2134.02,2134.48
this,this,2134.91,2135.1499999999996
recommendation,recommendation,2135.1499999999996,2135.87
of,of,2135.87,2135.91
the,the,2136.0899999999997,2136.22
report,report,2136.22,2136.69
are,are,2137.16,2137.35
you,you,2137.35,2137.6099999999997
as,,,
a,a,2137.78,2137.8300000000004
candidate,candidate,2137.83,2138.29
getting,getting,2138.299999,2138.6299989999998
it,it,2138.63,2138.9500000000003
I,i,2139.74,2139.8799999999997
didn't,didn't,2139.88,2140.11
hear,hear,2140.109999,2140.2299989999997
the,the,2140.23,2140.32
first,first,2140.32,2140.57
part,part,2140.57,2140.7400000000002
of,of,2140.74,2140.7599999999998
the,the,2140.779999,2140.889999
question,,,
The,the,2141.24,2141.43
first,first,2141.43,2141.66
part,part,2141.66,2141.7999999999997
of,of,2141.799999,2141.849999
the,the,2141.859999,2141.9599989999997
question,question,2141.959999,2142.3199990000003
is,is,2142.32,2142.7000000000003
there,there,2142.76,2142.8900000000003
was,was,2142.9,2143.03
a,a,2143.03,2143.1000000000004
report,report,2143.1,2143.5099999999998
that,that,2143.51,2143.6400000000003
recommended,recommended,2143.64,2144.3399999999997
that,that,2144.6,2144.96
in,in,2145.28,2145.4500000000003
order,order,2145.45,2145.68
to,to,2145.68,2146.0499999999997
approach,approach,2146.19,2146.62
Hispanics,hispanics,2146.62,2147.1
and,and,2147.12,2147.25
bring,bring,2147.25,2147.46
them,them,2147.46,2147.7400000000002
to,to,2147.89,2148.0299999999997
vote,vote,2148.03,2148.25
for,for,2148.25,2148.37
the,the,2148.37,2148.5699999999997
Republican,,,
Party,party,2149.23,2149.62
certain,certain,2150.11,2150.4
things,things,2150.41,2150.6099999999997
needed,,,
to,to,2150.86,2150.98
happen,happen,2150.98,2151.41
And,and,2151.48,2151.7
one,one,2151.7,2151.83
of,of,2151.83,2151.94
them,them,2151.94,2152.1
was,was,2152.099999,2152.449999
that,that,2152.69,2153.2200000000003
they,they,2153.33,2153.5299999999997
shouldn't,shouldn't,2153.53,2153.8300000000004
feel,feel,2153.83,2154.21
like,,,
they,they,2154.41,2154.47
were,were,2154.469999,2154.589999
going,going,2154.59,2154.71
to,to,2154.71,2154.77
get,get,2154.77,2155.0
kicked,kicked,2155.049999,2155.319999
out,out,2155.32,2155.42
of,of,2155.42,2155.59
the,,,
United,united,2155.67,2155.92
States,states,2155.92,2156.31
otherwise,otherwise,2156.429999,2156.819999
they,they,2156.82,2156.9100000000003
wouldn't,wouldn't,2156.91,2157.1299999999997
pay,pay,2157.13,2157.29
attention,attention,2157.29,2157.77
to,to,2158.01,2158.1600000000003
one,one,2158.16,2158.3999999999996
more,more,2158.4,2158.55
sentence,sentence,2158.549999,2159.069999
from,from,2159.09,2159.29
candidates,candidates,2159.289999,2159.919999
OK,ok,2160.68,2161.0
well,well,2161.02,2161.22
first,first,2161.24,2161.5
of,of,2161.5,2161.58
all,all,2161.58,2161.77
let,let,2161.77,2161.89
me,me,2161.89,2162.0099999999998
just,just,2162.01,2162.26
mention,mention,2162.26,2162.65
that,that,2162.65,2162.98
last,last,2163.27,2163.63
year,year,2163.63,2164.01
at,at,2164.36,2164.48
the,,,
NALEO,<unk>,2164.56,2165.14
the,the,2165.82,2165.94
National,national,2165.94,2166.4500000000003
Association,association,2166.63,2167.34
for,for,2167.34,2167.56
Latino,latino,2167.61,2168.2200000000003
Elected,elected,2168.37,2168.7599999999998
Officials,officials,2168.76,2169.3300000000004
I,i,2169.78,2169.9100000000003
was,was,2169.91,2170.14
the,the,2170.139999,2170.299999
only,only,2170.309999,2170.649999
one,one,2170.65,2170.9100000000003
of,of,2170.91,2171.0899999999997
17,<unk>,2171.1,2171.8099999999995
Republican,republican,2171.98,2172.48
candidates,,,
to,to,2172.95,2173.0699999999997
go,go,2173.07,2173.26
there,there,2173.259999,2173.509999
And,,,
the,the,2173.9,2174.07
reason,reason,2174.07,2174.48
that,that,2174.48,2174.66
I,i,2174.66,2174.73
don't,don't,2174.73,2174.9900000000002
fear,fear,2175.009999,2175.449999
going,going,2175.46,2175.88
to,to,2175.88,2176.33
an,an,2176.469999,2176.659999
organization,organization,2176.719999,2177.409999
like,like,2177.41,2177.6
that,that,2177.6,2177.8199999999997
is,is,2177.84,2178.0
because,because,2178.0,2178.36
the,the,2178.359999,2178.469999
message,message,2178.47,2178.9599999999996
that,that,2178.98,2179.11
I,i,2179.11,2179.25
give,give,2179.26,2179.61
is,is,2179.97,2180.1299999999997
the,the,2180.13,2180.25
same,same,2180.25,2180.55
message,message,2180.56,2181.02
to,to,2181.02,2181.18
every,every,2181.21,2181.64
group,group,2181.67,2181.9900000000002
You,you,2182.45,2182.56
know,know,2182.56,2182.75
this,this,2182.75,2182.97
is,is,2182.97,2183.1499999999996
America,america,2183.18,2183.89
And,and,2184.21,2184.5
we,we,2184.5,2184.69
need,need,2184.69,2185.01
to,to,2185.01,2185.1600000000003
have,have,2185.16,2185.43
policies,policies,2185.44,2186.29
that,that,2186.32,2186.56
are,are,2186.559999,2186.899999
that,that,2187.96,2188.2200000000003
give,give,2188.219999,2188.479999
liberty,liberty,2188.48,2188.91
and,and,2188.94,2189.12
justice,justice,2189.12,2189.68
to,to,2189.7,2189.87
all,all,2189.87,2190.13
people,people,2190.13,2190.65
And,and,2191.0,2191.2
that's,that's,2191.2,2191.4399999999996
the,the,2191.44,2191.55
way,way,2191.549999,2191.809999
that,that,2191.809999,2191.999999
I,i,2192.0,2192.31
have,have,2192.37,2192.6099999999997
fashioned,fashioned,2192.61,2193.11
virtually,virtually,2193.11,2193.6
every,every,2193.61,2193.96
policy,policy,2193.96,2194.63
looking,looking,2195.23,2195.55
at,at,2195.549999,2195.619999
that,,,
And,and,2195.889999,2195.989999
I,i,2195.99,2196.0899999999997
think,think,2196.109999,2196.3299989999996
that's,that's,2196.33,2196.5699999999997
the,the,2196.57,2196.6600000000003
way,way,2196.66,2196.7999999999997
the,the,2196.8,2196.8500000000004
Republican,republican,2196.889999,2197.449999
Party,party,2197.46,2197.92
generally,generally,2197.93,2198.6099999999997
thinks,thinks,2198.63,2199.13
We,we,2199.43,2199.58
don't,don't,2199.58,2199.87
pick,pick,2199.9,2200.21
and,and,2200.24,2200.4399999999996
choose,choose,2200.44,2201.0
winners,winners,2201.03,2201.5
and,and,2201.53,2201.71
losers,losers,2201.71,2202.25
We,we,2202.63,2202.85
are,are,2202.85,2203.0299999999997
compassionate,compassionate,2203.03,2203.82
But,but,2204.04,2204.27
real,real,2204.27,2204.57
compassion,compassion,2204.599999,2205.389999
is,is,2205.66,2205.8399999999997
providing,providing,2205.849999,2206.409999
people,people,2206.41,2206.89
with,with,2206.9,2207.12
a,a,2207.12,2207.15
ladder,ladder,2207.15,2207.48
of,of,2207.48,2207.59
opportunity,opportunity,2207.59,2208.2000000000003
to,to,2208.2,2208.3399999999997
climb,climb,2208.34,2208.8700000000003
up,up,2208.99,2209.25
from,from,2209.259999,2209.7099989999997
a,,,
state,state,2210.03,2210.3700000000003
of,of,2210.4,2210.55
dependence,dependence,2210.549999,2211.089999
and,and,2211.089999,2211.1299989999998
become,become,2211.139999,2211.509999
part,part,2211.509999,2211.7099989999997
of,of,2211.71,2211.79
the,the,2211.79,2211.87
fabric,fabric,2211.87,2212.33
of,of,2212.33,2212.46
America,america,2212.459999,2213.019999
When,when,2213.209999,2213.459999
we,we,2213.459999,2213.6099990000002
begin,begin,2213.609999,2213.949999
to,to,2213.969999,2214.099999
emphasize,emphasize,2214.1,2214.71
that,that,2214.71,2215.03
I,i,2215.25,2215.38
think,think,2215.38,2215.63
we,we,2215.63,2215.75
will,will,2215.75,2215.92
attract,attract,2215.92,2216.32
everybody,everybody,2216.37,2217.06
applause,applause,2217.68,2217.73
Mr,mr,2222.52,2222.72
Trump,trump,2222.72,2223.04
it,it,2223.92,2224.06
is,is,2224.059999,2224.179999
common,common,2224.179999,2224.469999
knowledge,knowledge,2224.469999,2224.769999
that,that,2224.77,2224.85
the,,,
Hispanic,hispanic,2225.17,2225.6
vote,vote,2225.599999,2225.939999
is,is,2226.16,2226.41
very,very,2226.42,2226.65
important,important,2226.65,2226.9900000000002
in,in,2226.99,2227.0099999999998
this,this,2227.139999,2227.339999
race,race,2227.34,2227.73
You,you,2228.48,2228.7
keep,keep,2228.7,2228.87
saying,saying,2228.87,2229.39
that,that,2229.49,2229.74
Hispanics,hispanics,2229.74,2230.33
love,love,2230.5,2230.87
you,you,2230.869999,2231.079999
True,true,2231.239999,2231.6099990000002
laughter,laughter,2232.069999,2232.119999
And,and,2232.289999,2232.699999
yes,yes,2232.74,2233.2
you,you,2233.55,2233.8
won,won,2233.9700000000003,2234.28
the,the,2234.3700000000003,2234.59
Hispanic,,,
vote,vote,2234.92,2235.12
in,in,2235.14,2235.27
Nevada,nevada,2235.27,2235.78
True,true,2236.1,2236.5299999999997
But,but,2236.6,2237.0
a,a,2237.0,2237.01
brand,brand,2238.67,2239.09
new,new,2239.09,2239.48
Telemundo,telemundo,2239.61,2240.1800000000003
poll,poll,2240.179999,2240.609999
says,says,2240.87,2241.3199999999997
that,that,2241.32,2241.55
three,three,2241.55,2241.84
out,out,2241.84,2241.96
of,,,
four,four,2242.03,2242.25
Hispanics,hispanics,2242.25,2243.34
that,that,2243.4,2243.62
vote,vote,2243.63,2244.03
nationwide,nationwide,2244.15,2244.9500000000003
have,have,2245.23,2245.48
a,,,
negative,negative,2245.799999,2246.4199989999997
opinion,opinion,2246.42,2246.76
of,of,2246.759999,2246.9199989999997
you,you,2246.92,2247.1800000000003
They,they,2247.48,2247.71
don't,don't,2247.71,2247.98
like,like,2247.98,2248.2
you,you,2248.199999,2248.4399989999997
Wouldn't,wouldn't,2248.969999,2249.319999
that,that,2249.32,2249.4700000000003
make,make,2249.469999,2249.719999
you,you,2249.719999,2250.019999
an,an,2251.679999,2251.7799990000003
unelectable,<unk>,2252.4,2252.4100000000003
No,no,2252.42,2252.6800000000003
candidate,candidate,2252.74,2253.16
in,in,2253.17,2253.3
a,a,2253.3,2253.3500000000004
general,general,2253.35,2253.63
election,election,2253.63,2254.19
First,first,2254.24,2254.5699999999997
of,of,2254.57,2254.6800000000003
all,all,2254.68,2255.1099999999997
I,i,2255.36,2255.4300000000003
don't,don't,2255.43,2255.62
believe,believe,2255.62,2255.98
anything,anything,2256.04,2256.66
Telemundo,telemundo,2256.75,2257.45
says,says,2257.5,2257.81
You,you,2257.82,2257.96
used,used,2258.12,2258.17
to,to,2258.17,2258.19
say,say,2258.19,2258.35
that,that,2258.36,2258.54
you,you,2258.6,2258.75
love,love,2259.44,2259.53
laughter,laughter,2259.53,2259.58
Number,number,2260.62,2260.92
one,,,
Number,,,
two,two,2260.92,2260.94
I,i,2262.91,2263.1499999999996
currently,currently,2263.19,2263.66
employ,employ,2263.66,2264.1
thousands,thousands,2264.16,2264.7599999999998
of,of,2264.759999,2264.9199989999997
Hispanics,hispanics,2264.92,2265.57
and,,,
over,over,2265.799999,2266.0199989999996
the,the,2266.02,2266.12
years,years,2266.119999,2266.419999
I've,i've,2266.449999,2266.6299989999998
employed,employed,2266.629999,2267.099999
tens,tens,2267.15,2267.67
of,of,2267.690001,2267.850001
thousands,thousands,2267.85,2268.39
of,of,2268.41,2268.5299999999997
Hispanics,hispanics,2268.53,2269.1200000000003
They're,they're,2269.18,2269.35
incredible,incredible,2269.35,2269.9
people,people,2269.9,2270.31
They,they,2270.55,2270.88
know,know,2270.88,2271.12
and,and,2271.12,2271.18
the,the,2271.2,2271.2999999999997
reason,reason,2271.3,2271.6000000000004
I,i,2271.6,2271.66
won,won,2271.66,2271.87
in,in,2271.87,2271.99
Nevada,nevada,2271.99,2272.41
not,not,2272.41,2272.6099999999997
only,only,2272.61,2272.82
won,won,2272.82,2273.0800000000004
the,the,2273.09,2273.2000000000003
big,big,2273.2,2273.43
one,one,2273.43,2273.64
but,but,2273.64,2273.79
I,i,2273.79,2273.88
also,also,2273.88,2274.19
won,won,2274.19,2274.52
subs,subs,2274.8,2275.32
like,like,2275.35,2275.66
as,as,2275.69,2275.93
an,an,2275.93,2276.0299999999997
example,example,2276.03,2276.78
I,i,2276.99,2277.14
won,won,2277.139999,2277.499999
with,with,2277.5,2277.72
women,women,2277.719999,2278.159999
I,i,2278.2,2278.33
won,won,2278.33,2278.61
with,with,2278.61,2278.77
every,every,2278.79,2279.05
single,single,2279.05,2279.3700000000003
category,category,2279.37,2279.88
I,i,2279.88,2279.9500000000003
won,won,2279.95,2280.1899999999996
with,with,2280.19,2280.38
men,men,2280.38,2280.86
I,i,2280.88,2280.98
won,won,2280.98,2281.2400000000002
with,with,2281.24,2281.52
high,high,2281.57,2281.8300000000004
income,income,2281.83,2282.2
low,low,2282.2,2282.3999999999996
income,income,2282.4,2282.78
I,i,2283.089999,2283.2099989999997
won,won,2283.21,2283.46
with,with,2283.46,2283.62
Hispanics,hispanics,2283.63,2284.4300000000003
And,,,
I,i,2284.51,2284.6000000000004
got,got,2284.6,2284.77
46,<unk>,2284.77,2285.28
percent,percent,2285.309999,2285.869999
Nobody,nobody,2286.09,2286.4100000000003
else,else,2286.41,2286.62
was,was,2286.62,2286.7799999999997
close,close,2286.78,2287.2200000000003
Because,because,2287.32,2287.65
they,they,2287.66,2287.8399999999997
know,know,2287.84,2287.96
I'm,i'm,2287.96,2288.08
going,going,2288.08,2288.18
to,,,
bring,bring,2288.24,2288.45
jobs,jobs,2288.45,2288.8199999999997
back,back,2288.82,2289.05
from,from,2289.05,2289.2400000000002
China,china,2289.25,2289.77
from,from,2289.9,2290.13
Japan,japan,2290.13,2290.73
from,from,2290.86,2291.11
so,so,2291.11,2291.29
many,many,2291.29,2291.5099999999998
other,other,2291.51,2291.69
places,places,2291.69,2292.2000000000003
They,they,2292.46,2292.8
get,get,2292.8,2293.05
it,it,2293.05,2293.1800000000003
They're,they're,2293.21,2293.41
incredible,incredible,2293.41,2293.97
people,people,2293.97,2294.3599999999997
They're,they're,2294.36,2294.51
incredible,incredible,2294.51,2295.03
workers,workers,2295.03,2295.4900000000002
They,they,2295.73,2296.08
get,get,2296.08,2296.29
it,it,2296.29,2296.44
And,and,2296.57,2296.76
I've,i've,2296.76,2296.9100000000003
won,won,2296.91,2297.18
many,many,2297.179999,2297.439999
of,of,2297.44,2297.56
the,the,2297.559999,2297.649999
polls,polls,2297.65,2297.9700000000003
with,with,2297.98,2298.15
Hispanics,hispanics,2298.17,2298.75
I,i,2298.799999,2298.869999
didn't,didn't,2298.87,2299.08
maybe,maybe,2299.09,2299.4100000000003
win,win,2299.41,2299.5899999999997
the,the,2299.59,2299.7000000000003
Telemundo,telemundo,2299.7,2300.16
poll,poll,2300.2999999999997,2300.47
But,but,2300.68,2300.7799999999997
one,one,2300.7799999999997,2300.81
thing,thing,2300.98,2301.12
I'm,i'm,2301.12,2301.2599999999998
also,also,2301.259999,2301.519999
going,going,2301.52,2301.63
to,to,2301.63,2301.69
do,do,2301.69,2301.96
I'm,i'm,2302.18,2302.41
going,going,2302.41,2302.52
to,to,2302.52,2302.57
be,be,2302.58,2302.72
getting,getting,2302.719999,2303.059999
bringing,bringing,2303.07,2303.32
a,a,2303.32,2303.38
lot,lot,2303.379999,2303.6099990000002
of,,,
people,people,2303.66,2304.0099999999998
in,in,2304.01,2304.25
who,who,2304.35,2304.5099999999998
are,are,2304.51,2304.57
Democrats,democrats,2304.57,2305.25
who,who,2305.25,2305.47
are,are,2305.47,2305.6299999999997
independents,independents,2306.17,2307.14
and,and,2307.22,2307.3999999999996
you're,you're,2307.4,2307.51
seeing,seeing,2307.51,2307.7900000000004
that,that,2307.79,2307.91
with,with,2307.91,2308.06
the,,,
polls,polls,2308.1,2308.69
because,because,2308.77,2309.25
if,if,2309.64,2309.7999999999997
you,you,2309.8,2309.9500000000003
look,look,2309.95,2310.1499999999996
at,at,2310.15,2310.33
anywhere,anywhere,2310.77,2311.17
look,look,2311.19,2311.36
at,at,2311.36,2311.46
any,any,2311.49,2311.6899999999996
of,of,2311.69,2311.81
the,the,2311.81,2311.86
elections,elections,2311.86,2312.33
every,every,2312.37,2312.7599999999998
single,single,2312.76,2313.13
election,election,2313.13,2313.6600000000003
it,it,2314.05,2314.1200000000003
has,,,
been,been,2314.26,2314.4700000000003
record,record,2314.469999,2314.8999989999998
setting,setting,2314.9,2315.2200000000003
And,and,2315.25,2315.41
the,the,2315.41,2315.49
good,good,2315.49,2315.74
news,news,2315.74,2316.0
is,is,2316.0,2316.18
for,for,2316.179999,2316.299999
the,the,2316.3,2316.3900000000003
Republican,republican,2316.389999,2316.969999
Party,party,2316.969999,2317.339999
the,the,2317.61,2317.9900000000002
Democrats,democrats,2318.0,2318.69
are,are,2318.719999,2318.869999
getting,getting,2318.87,2319.25
very,very,2319.29,2319.69
poor,poor,2319.69,2319.94
numbers,numbers,2319.94,2320.29
in,in,2320.289999,2320.409999
terms,terms,2320.41,2320.68
of,of,2320.68,2320.7999999999997
bringing,bringing,2320.799999,2321.0399989999996
them,them,2321.039999,2321.169999
in,in,2321.17,2321.32
We're,we're,2321.51,2321.7000000000003
getting,getting,2321.699999,2322.039999
record,record,2322.039999,2322.499999
setting,setting,2322.5,2322.98
numbers,numbers,2323.01,2323.36
I,i,2323.4,2323.53
think,think,2323.53,2323.8500000000004
I,i,2323.85,2323.91
have,have,2323.91,2324.0899999999997
something,something,2324.09,2324.4100000000003
to,to,2324.41,2324.5
do,do,2324.5,2324.63
with,,,
that,that,2324.72,2324.9199999999996
We're,we're,2325.07,2325.2200000000003
getting,getting,2325.22,2325.54
record,record,2325.54,2325.97
setting,setting,2325.97,2326.4599999999996
numbers,numbers,2326.46,2327.1
And,and,2327.2,2327.3799999999997
I,i,2327.38,2327.4900000000002
won,won,2327.49,2327.95
every,every,2328.04,2328.33
one,one,2328.33,2328.72
the,the,2329.0,2329.17
three,three,2329.17,2329.41
of,of,2329.41,2329.5299999999997
them,,,
that,that,2329.66,2329.7999999999997
I,i,2329.8,2329.88
won,won,2329.88,2330.26
I,i,2330.48,2330.62
won,won,2330.62,2330.87
with,with,2330.87,2331.0899999999997
record,record,2331.099999,2331.749999
setting,setting,2331.8,2332.36
numbers,numbers,2332.36,2332.76
New,new,2332.88,2333.1800000000003
people,people,2333.179999,2333.619999
are,,,
coming,coming,2333.679999,2333.959999
into,into,2333.96,2334.18
the,the,2334.179999,2334.279999
Republican,republican,2334.28,2334.8500000000004
Party,party,2334.849999,2335.169999
We,we,2335.33,2335.5499999999997
are,are,2335.549999,2335.699999
building,building,2335.719999,2336.119999
a,a,2336.16,2336.2599999999998
new,new,2336.259999,2336.559999
Republican,republican,2336.559999,2337.249999
Party,party,2337.25,2337.66
a,a,2337.79,2337.92
lot,lot,2337.92,2338.2000000000003
of,of,2338.199999,2338.369999
new,new,2338.369999,2338.489999
people,people,2338.49,2338.8599999999997
are,are,2339.0099999999998,2339.0199999999995
coming,coming,2339.0199999999995,2339.2099999999996
in,in,2339.2099999999996,2339.3399999999997
applause,,,
For,,,
the,the,2344.47,2344.6299999999997
record,record,2344.63,2345.11
you,you,2345.7,2345.8799999999997
have,have,2345.88,2346.05
said,said,2346.05,2346.3500000000004
publicly,publicly,2346.38,2346.9
that,that,2346.91,2347.08
you,you,2347.08,2347.24
loved,loved,2347.24,2347.58
Telemundo,telemundo,2347.67,2348.36
in,in,2348.42,2348.56
the,the,2348.559999,2348.639999
past,past,2348.639999,2349.029999
But,but,2349.679999,2350.019999
it,it,2350.36,2350.48
is,is,2350.48,2350.6
not,not,2350.599999,2350.769999
just,just,2350.77,2351.0099999999998
a,a,2351.01,2351.07
Telemundo,telemundo,2351.07,2351.5800000000004
poll,poll,2351.58,2351.93
We,we,2352.55,2352.7400000000002
have,have,2352.74,2352.9399999999996
I,,,
love,,,
them,them,2353.33,2353.59
I,i,2353.62,2353.75
love,love,2353.75,2353.95
them,them,2354.5899999999997,2354.62
applause,applause,2354.62,2354.6699999999996
All,all,2356.119999,2356.249999
right,right,2356.25,2356.49
Well,well,2356.49,2356.8399999999997
it's,it's,2357.1,2357.31
not,not,2357.309999,2357.479999
the,,,
only,only,2357.59,2357.78
poll,poll,2357.779999,2358.119999
They're,they're,2358.219999,2358.4199989999997
fine,fine,2358.42,2358.75
Do,do,2358.91,2358.93
you,you,2358.93,2358.95
know,know,2358.95,2358.97
what,what,2358.97,2359.06
They're,they're,2359.15,2359.31
fine,,,
Just,just,2360.89,2361.14
last,last,2361.14,2361.2999999999997
night,night,2361.3,2361.5800000000004
let,,,
me,,,
let,,,
me,,,
finish,,,
please,,,
Just,,,
last,,,
night,,,
The,the,2361.58,2361.69
Washington,washington,2361.69,2362.12
Post,post,2362.12,2362.56
showed,showed,2362.78,2363.1200000000003
that,that,2363.12,2363.29
80,,,
percent,percent,2363.63,2364.1
of,of,2364.12,2364.29
Hispanic,hispanic,2364.29,2364.67
voters,voters,2364.67,2365.1
in,in,2365.14,2365.3199999999997
their,their,2365.32,2365.48
polls,polls,2365.48,2365.97
have,have,2366.34,2366.57
a,a,2366.57,2366.6200000000003
negative,negative,2366.62,2367.0099999999998
view,view,2367.01,2367.2400000000002
of,of,2367.24,2367.37
you,you,2367.37,2367.69
And,and,2368.219999,2368.539999
concerning,concerning,2368.559999,2369.3599990000002
the,the,2369.4,2369.59
Nevada,nevada,2369.59,2370.13
victory,victory,2370.28,2370.8700000000003
allow,allow,2371.32,2371.56
me,me,2371.559999,2371.689999
to,to,2371.7,2371.79
explain,explain,2371.79,2372.31
that,that,2372.37,2372.5299999999997
the,the,2372.53,2372.65
poll,poll,2372.65,2372.86
in,in,2372.86,2372.94
Nevada,nevada,2372.94,2373.42
was,was,2373.469999,2373.7099989999997
based,based,2373.719999,2373.969999
on,on,2374.01,2374.17
a,a,2374.17,2374.3
tiny,tiny,2374.32,2374.73
sample,sample,2375.15,2375.32
statistically,statistically,2375.81,2376.22
insignificant,insignificant,2376.39,2377.31
of,of,2377.31,2377.42
only,only,2377.43,2377.77
about,,,
100,,,
let,let,2378.43,2378.52
me,me,2378.52,2378.61
finish,finish,2378.61,2378.83
please,please,2378.83,2379.1
of,of,2379.32,2379.4900000000002
100,<unk>,2379.5800000000004,2379.98
Hispanic,hispanic,2380.46,2380.91
Republicans,republicans,2380.91,2381.56
in,,,
the,the,2381.88,2381.9700000000003
state,state,2381.97,2382.14
of,of,2382.14,2382.25
Nevada,nevada,2382.25,2382.71
Why,why,2382.72,2383.02
did,,,
they,,,
take,,,
the,,,
poll,,,
Why,,,
did,,,
they,,,
crosstalk,,,
I,i,2383.03,2383.11
am,am,2383.11,2383.25
making,making,2383.25,2383.61
reference,reference,2383.76,2384.03
I,i,2384.61,2384.77
am,am,2384.77,2384.85
making,making,2385.09,2385.28
reference,reference,2385.28,2385.8500000000004
to,to,2386.11,2386.46
Hispanic,hispanic,2386.719999,2387.369999
voters,voters,2387.65,2388.2000000000003
nationwide,nationwide,2388.33,2389.12
in,in,2389.139999,2389.289999
a,a,2389.29,2389.35
general,general,2389.349999,2389.739999
election,election,2389.77,2390.33
I'm,i'm,2391.08,2391.29
just,just,2391.29,2391.5099999999998
telling,telling,2391.509999,2391.839999
you,you,2391.839999,2392.1499989999998
I'm,i'm,2392.52,2392.68
doing,doing,2392.68,2392.8799999999997
very,very,2392.879999,2393.2199990000004
well,well,2393.219999,2393.499999
with,with,2393.5,2393.71
Hispanics,hispanics,2393.719999,2394.329999
And,and,2394.35,2394.48
by,by,2394.48,2394.57
the,the,2394.57,2394.67
way,way,2394.68,2394.91
I,i,2394.91,2395.0
settled,settled,2395.03,2395.42
my,my,2395.42,2395.59
suit,suit,2395.59,2395.8900000000003
as,as,2396.24,2396.41
you,you,2396.41,2396.54
know,know,2396.54,2396.84
with,with,2396.95,2397.27
Univision,univision,2397.32,2397.9500000000003
It,it,2398.2,2398.33
was,was,2398.33,2398.47
settled,settled,2398.47,2398.9399999999996
We're,we're,2399.19,2399.42
good,good,2399.47,2399.66
