Yesterday,yesterday,0.4,0.92
have,have,250.539999,250.70999899999998
a,a,250.709999,250.749999
nice,nice,250.75,251.01
relationship,relationship,251.01,251.64
with,with,251.639999,251.80999899999998
him,him,251.809999,251.909999
And,and,251.91,251.96
then,then,251.99,252.16
all,all,252.16,252.29999999999998
of,of,252.299999,252.399999
a,a,252.4,252.47
sudden,sudden,252.47,252.71
he,he,252.71,252.79000000000002
gets,gets,252.79,253.07999999999998
on,on,253.08,253.25
and,and,253.25,253.35
he,,,
does,does,253.51,253.67999999999998
this,this,253.68,253.88
number,number,253.88,254.2
So,so,254.2,254.5
I'm,i'm,254.75,254.98
not,not,254.98,255.14999999999998
exactly,exactly,255.15,255.66
sure,sure,255.66,255.85
what,what,255.85,256.01
he,he,256.01,256.09
has,has,256.09,256.23999999999995
in,in,256.24,256.37
mind,mind,256.37,256.63
But,but,256.84,256.91999999999996
that's,,,
okay,,,
If,if,257.04,257.22
he,he,257.22,257.41
can't,can't,257.41,257.78000000000003
endorse,endorse,257.85,258.31
you,you,258.31,258.46
do,do,258.46,258.53
you,you,258.53,258.65999999999997
think,think,258.66,258.89000000000004
he,he,258.89,259.02
should,should,259.02,259.15999999999997
be,be,259.17,259.28000000000003
chair,chair,259.28,259.5
of,of,259.5,259.59
the,the,259.59,259.65
Convention,convention,259.65,260.15
I,i,262.03,262.11999999999995
don't,don't,262.12,262.3
want,want,262.3,262.49
to,to,262.49,262.72
mention,mention,262.84,263.22999999999996
now,now,263.23,263.45000000000005
I'll,i'll,263.45,263.58
see,see,263.58,263.85999999999996
after,after,263.88,264.24
I,i,264.24,264.35
will,will,264.52,264.65999999999997
give,give,264.66,264.83000000000004
you,you,264.83,264.90999999999997
a,a,264.91,264.95000000000005
very,very,264.95,265.34999999999997
solid,solid,265.349999,265.809999
answer,answer,265.809999,266.359999
if,if,266.38,266.57
that,that,266.57,266.73
happens,happens,266.74,267.2
about,about,267.2,267.45
one,one,267.53,267.75
minute,minute,267.75,268.03
after,after,268.049999,268.45999900000004
that,that,268.459999,268.639999
happens,,,
Okay,okay,269.119999,269.409999
But,,,
there's,there's,269.84,269.95
no,no,269.949999,270.129999
reason,reason,270.129999,270.429999
to,to,270.43,270.53000000000003
give,give,270.53,270.67999999999995
it,it,270.68,270.8
right,right,270.8,270.93
now,now,270.96999900000003,271.08999900000003
But,but,271.09,271.23999999999995
I'll,i'll,271.24,271.38
be,,,
very,,,
quick,,,
with,with,271.77,271.88
the,,,
answer,,,
Let's,,,
see,,,
what,,,
happens,,,
Well,,,
it,,,
sounds,,,
like,,,
I,,,
know,,,
what,,,
the,,,
answer,answer,272.24,272.53000000000003
is,is,272.55,272.61
but,but,274.91,275.07000000000005
you,you,275.07,275.14
don't,don't,275.14,275.26
want,want,275.26,275.38
to,,,
say,say,275.45,275.71999999999997
it,it,275.72,275.82000000000005
yet,yet,275.82,276.06
You,you,276.11,276.24
don't,don't,276.24,276.41
want,,,
to,,,
sound,,,
you're,,,
not,not,277.08,277.25
here,here,277.27,277.53
you,you,277.64,277.74
don't,don't,277.74,277.84000000000003
want,want,277.84,277.95
to,to,277.95,278.0
issue,issue,278.01,278.34
threats,threats,278.4,278.65
No,,,
inappropriate,,,
We’ll,,,
see,see,278.66,278.96000000000004
you're,you're,279.46,279.59
not,not,279.59,279.7
going,going,279.7,279.78999999999996
to,to,279.79,279.86
issue,issue,279.87,280.21
a,a,280.21,280.27
public,public,280.27,280.49
threat,,,
I,,,
don't,,,
think,think,280.54,280.74
that's,that's,280.809999,280.939999
going,,,
to,,,
happen,happen,281.13,281.52
You,you,281.73,281.90000000000003
know,know,281.9,282.02
the,the,282.02,282.13
party's,party's,282.13,282.53
come,come,282.53,282.76
together,together,282.759999,283.269999
I,i,283.36,283.47
have,have,283.469999,283.67999899999995
tremendous,tremendous,283.69,284.35
numbers,numbers,284.349999,284.679999
of,of,284.679999,284.819999
endorsements,endorsements,284.82,285.33
I'm,i'm,285.349999,285.479999
never,never,285.48,285.72
going,going,285.719999,285.80999899999995
to,to,285.809999,285.879999
get,get,285.88,286.0
Romney's,<unk>,286.32,286.49
endorsement,endorsement,286.49,286.99
He,he,286.99,287.1
choked,choked,287.1,287.52000000000004
He,he,287.77,287.94
blew,blew,287.940001,288.180001
the,the,288.18,288.28000000000003
last,last,288.28,288.57
election,election,288.57,288.87
I'm,i'm,288.879999,288.999999
never,never,289.0,289.21
going,going,289.21,289.29999999999995
to,to,289.3,289.36
get,get,289.36,289.59000000000003
that,that,289.59,289.89
I'm,i'm,290.12,290.3
never,never,290.3,290.52000000000004
going,going,290.52,290.60999999999996
to,to,290.61,290.67
get,get,290.67,290.82
Bush's,bush's,290.83,291.21999999999997
election,election,291.22,291.69000000000005
You,you,291.69,291.75
know,know,291.75,291.85
he,he,291.85,291.96000000000004
thought,thought,291.96,292.16999999999996
I,i,292.17,292.23
was,was,292.23,292.39000000000004
too,too,292.39,292.53999999999996
rough,rough,292.54,292.79
on,on,292.79,292.88
him,him,292.88,292.98
He,he,293.14,293.32
doesn't,doesn't,293.33,293.7
say,say,293.7,293.94
that,that,293.94,294.07
he,he,294.07,294.15999999999997
spent,spent,294.16,294.43
10,<unk>,294.44,294.62
million,million,294.62,294.92
on,,,
negative,negative,295.39,295.78
ads,ads,295.78,296.03
But,but,296.03,296.16999999999996
Jeb,jeb,296.17,296.42
Bush,bush,296.429999,296.859999
I,i,297.05,297.2
was,was,297.2,297.43
tough,tough,297.429999,297.689999
on,on,297.69,297.83
him,him,297.83,298.15
and,and,298.32,298.46
he,he,298.46,298.54999999999995
was,was,298.55,298.73
trying,trying,298.73,299.01
to,to,299.01,299.08
be,be,299.09,299.22999999999996
tough,tough,299.23,299.48
on,on,299.48,299.62
me,me,299.62,299.79
but,but,299.79,299.94
he's,he's,299.94,300.07
not,not,300.07,300.23
a,a,300.23,300.28000000000003
very,very,300.28,300.46999999999997
tough,tough,300.469999,300.719999
guy,guy,300.719999,301.069999
But,but,301.299999,301.559999
you,you,301.63,301.79
know,know,301.79,301.93
I,i,301.96,302.04999999999995
was,was,302.049999,302.259999
very,very,302.27,302.5
tough,tough,302.5,302.78
on,on,302.78,302.9
him,him,302.9,303.21
But,but,303.7,303.96
he,he,303.969999,304.17999899999995
spent,spent,304.18,304.43
10,,,
million,million,304.68,305.0
or,or,305.0,305.09
12,<unk>,305.1,305.3
million,million,305.299999,305.569999
on,on,305.940001,306.040001
negative,negative,306.039999,306.429999
ads,ads,306.43,306.66
on,on,306.66,306.78000000000003
me,me,306.78,306.89
So,so,306.89,307.03999999999996
why,why,307.04,307.18
shouldn’t,shouldn't,307.36,307.42
I,i,307.49,307.63
be,be,307.63,307.84000000000003
The,the,307.86,307.88
fact,fact,308.4,308.63
is,is,308.63,308.86
You,you,308.86,308.88
know,know,308.88,308.90000000000003
and,and,308.91,309.06
by,by,309.62,309.78000000000003
the,the,309.78,309.89
way,way,309.89,310.01
Chuck,chuck,310.01,310.21
Very,very,310.3,310.43
important,important,310.43,310.78000000000003
He,he,310.88,311.13
signed,signed,311.13,311.43
a,a,311.43,311.49
pledge,pledge,311.49,312.02
He,he,312.08,312.4
pledged,pledged,312.4,313.03
that,that,313.1,313.23
he,he,313.23,313.33000000000004
would,would,313.33,313.51
support,support,313.51,313.96
the,the,313.98,314.12
nominee,nominee,314.12,314.76
And,and,314.91,315.1
so,so,315.099999,315.25999900000005
did,did,315.26,315.42
this,this,315.42,315.58000000000004
lightweight,lightweight,315.58,316.05
Lindsey,lindsey,316.05,316.40000000000003
Graham,graham,316.4,316.79999999999995
He,he,316.82,317.04
pledged,pledged,317.04,317.61
that,that,317.63,317.78
he,he,317.78,317.84999999999997
would,would,317.849999,318.00999900000005
support,support,318.009999,318.439999
the,,,
nominee,nominee,318.849999,319.21999900000003
They,,,
ran,ran,319.759999,320.009999
They,they,320.369999,320.479999
lost,lost,320.479999,320.519999
You,you,321.13,321.34
threatened,threatened,321.339999,321.589999
to,to,321.589999,321.65999899999997
back,back,321.66,321.85
away,away,321.849999,322.039999
from,from,322.039999,322.20999900000004
that,that,322.209999,322.369999
pledge,pledge,322.369999,322.669999
a,a,322.67,322.76
lot,lot,322.76,323.28
for,for,323.449999,323.609999
various,various,323.609999,324.01999900000004
reasons,,,
No,no,324.109999,324.479999
no,no,324.51,324.75
no,no,324.75,325.23
I,i,325.6,325.74
didn't,didn't,325.74,326.01
back,back,326.02,326.28
away,away,326.28,326.53
In,in,326.53,326.65999999999997
fact,fact,326.66,326.96000000000004
one,one,326.96,327.15
of,of,327.15,327.26
the,the,327.26,327.34
reasons,reasons,327.34,327.78999999999996
I,i,327.79,327.85
didn't,didn't,327.85,328.13
back,back,328.14,328.39
away,away,328.39,328.68
is,is,328.68,328.83
that,that,328.83,329.05
I,i,329.3,329.48
happen,happen,329.48,329.87
to,to,329.87,329.98
be,be,329.98,330.23
despite,despite,330.24,330.64
what,what,330.67,330.91
a,a,330.95,331.03999999999996
few,few,331.04,331.23
people,people,331.23,331.59000000000003
think,think,331.6,331.82000000000005
I,i,331.82,331.89
happen,happen,331.89,332.14
to,to,332.139999,332.209999
be,be,332.22,332.35
a,a,332.349999,332.38999900000005
very,very,332.389999,332.609999
honorable,honorable,332.639999,333.09999899999997
guy,guy,333.099999,333.39999900000004
I,i,333.63,333.81
signed,signed,333.809999,334.139999
a,a,334.139999,334.199999
pledge,pledge,334.2,334.55
And,and,334.719999,334.889999
that's,that's,334.889999,335.079999
a,a,335.08,335.13
binding,binding,335.13,335.54
pledge,pledge,335.54,335.83000000000004
You,you,335.83,335.93
know,,,
I,i,336.09,336.19
heard,heard,336.2,336.45
It's,it's,336.45,336.61
not,not,336.62,336.85
binding,binding,336.86,337.37
Well,well,337.37,337.53000000000003
it,it,337.53,337.59999999999997
is,is,337.599999,337.75999900000005
a,a,337.759999,337.809999
binding,binding,337.809999,338.169999
pledge,pledge,338.179999,338.409999
I,i,338.41,338.46000000000004
have,have,338.46,338.60999999999996
the,the,338.63,338.73
best,best,338.73,339.0
lawyers,lawyers,339.0,339.27
in,in,339.27,339.34999999999997
the,the,339.349999,339.439999
world,world,339.44,339.7
They,they,339.95,340.17
say,say,340.17,340.5
it's,it's,340.68,340.88
an,an,340.879999,341.009999
absolutely,absolutely,341.02,341.53999999999996
binding,binding,341.539999,341.83999900000003
pledge,pledge,341.85,342.15000000000003
And,and,342.15,342.27
I,i,342.27,342.38
intended,,,
it,,,
to,,,
be,be,342.529999,342.569999
binding,binding,342.57,342.96999999999997
Well,,,
it,it,343.62,343.75
was,was,343.75,343.92
very,very,343.92,344.16
binding,binding,344.16,344.51000000000005
for,for,344.51,344.63
South,south,344.63,344.84
Carolina,carolina,344.84,345.29999999999995
That,that,345.36,345.52000000000004
was,was,345.52,345.63
the,the,345.63,345.73
only,only,345.73,345.86
way,way,345.86,345.94
to,to,345.94,346.01
get,get,346.01,346.12
on,on,346.12,346.22
the,the,346.22,346.29
ballot,ballot,346.29,346.43
Well,well,346.43,346.46
remember,remember,346.46,346.98999999999995
Chuck,chuck,347.28,347.55999999999995
Chuck,chuck,347.73,348.02000000000004
remember,remember,348.04,348.46000000000004
this,this,348.46,348.83
Jeb,jeb,349.08,349.49
Bush,bush,349.5,349.99
signed,signed,350.04,350.65000000000003
a,a,350.71,351.28999999999996
pledge,pledge,351.3,351.71000000000004
A,a,351.74,351.91
binding,binding,351.91,352.41
pledge,pledge,352.41,352.84000000000003
Lindsey,lindsey,353.29,353.74
Graham,graham,353.74,354.16
signed,signed,354.16,354.57000000000005
a,a,354.59,354.77
binding,binding,354.77,355.28999999999996
pledge,pledge,355.299999,355.64999900000004
that,,,
they,,,
would,would,355.86,356.03000000000003
endorse,endorse,356.03,356.48999999999995
That,that,356.49,356.64
they,they,356.639999,356.749999
would,would,356.75,356.91
support,support,356.91,357.29
and,and,357.29,357.40000000000003
endorse,endorse,357.4,357.81
That's,that's,358.09,358.38
what,what,358.379999,358.529999
it,it,358.529999,358.639999
says,says,358.639999,358.989999
Now,now,359.34,359.60999999999996
they're,they're,359.609999,359.77999900000003
breaking,breaking,359.779999,360.17999899999995
You,you,361.22,361.32000000000005
know,know,361.32,361.43
that's,that's,361.43,361.59000000000003
a,a,361.59,361.65999999999997
question,question,361.66,362.02000000000004
of,of,362.02,362.16999999999996
honor,honor,362.17,362.63
They,they,362.7,362.93
are,are,362.93,363.02
not,not,363.02,363.29999999999995
honorable,honorable,363.32,363.84
people,people,363.86,364.19
when,when,364.19,364.38
they,they,364.38,364.52
do,do,364.52,364.69
that,,,
Because,,,
they're,,,
going,,,
against,,,
the,,,
pledge,,,
Let,,,
me,,,
ask,,,
you,,,
about,about,365.13,365.32
Mitt,mitt,365.33,365.53
Romney,romney,365.53,365.96999999999997
As,as,366.76,366.90999999999997
you,you,366.91,367.06
know,know,367.06,367.37
there's,there's,367.37,367.62
chatter,chatter,367.64,368.21999999999997
that,that,368.309999,368.46999900000003
he's,he's,368.47,368.59000000000003
being,being,368.59,368.78
recruited,recruited,368.78,369.32
to,to,369.32,369.45
run,run,369.45,369.71999999999997
as,as,369.719999,369.84999899999997
an,an,369.849999,369.95999900000004
independent,independent,369.969999,370.589999
I,i,371.12,371.26
know,know,371.259999,371.429999
you,you,371.429999,371.619999
say,say,371.62,371.85
you,you,371.849999,371.979999
don't,don't,371.98,372.16
care,care,372.16,372.39000000000004
that,that,372.389999,372.41999899999996
you,,,
have,,,
his,,,
support,support,372.719999,373.279999
But,but,373.92,374.1
if,if,374.099999,374.189999
you,you,374.19,374.38
could,could,374.38,374.53
have,have,374.54,374.73
a,a,374.73,374.79
sit,sit,374.79,375.01000000000005
down,down,375.009999,375.189999
with,with,375.19,375.33
Mitt,mitt,375.33,375.51
Romney,romney,375.509999,375.929999
you,you,375.95,376.08
know,know,376.08,376.19
he,he,376.190001,376.380001
came,came,376.379999,376.709999
to,to,376.709999,376.879999
you,you,376.879999,377.329999
as,as,377.379999,377.499999
sort,sort,377.5,377.67
of,of,377.67,377.78000000000003
a,a,377.779999,377.85999899999996
penitent,<unk>,377.889999,378.389999
man,man,378.81,379.29
You,you,379.6,379.72
know,know,379.72,379.8
he,he,379.8,379.88
came,came,379.88,380.15999999999997
to,to,380.19,380.25
you,you,380.25,380.75
when,when,381.08,381.27
he,he,381.27,381.4
was,was,381.4,381.72999999999996
wanting,wanting,381.77,382.12
your,your,382.12,382.28000000000003
endorsement,endorsement,382.28,382.86999999999995
Have,have,383.2,383.34
you,you,383.34,383.46999999999997
thought,thought,383.47,383.72
about,about,383.72,383.98
traveling,traveling,383.98,384.49
to,to,384.49,384.6
him,him,384.6,384.94
and,and,384.96,385.14
seeing,seeing,385.14,385.52
if,if,385.52,385.64
you,you,385.64,385.84
can,can,385.84,386.06
sort,sort,386.059999,386.289999
of,of,386.29,386.45000000000005
calm,calm,387.12,387.56
the,the,387.57,387.71
waters,waters,387.71,388.19
with,with,388.19,388.37
him,him,388.37,388.54
at,at,388.54,388.67
all,all,388.67,388.92
And,and,388.94,389.08
if,if,389.08,389.19
you,you,389.19,389.34
did,did,389.34,389.66999999999996
what,what,389.679999,389.939999
would,would,389.94,390.06
you,you,390.059999,390.169999
say,say,390.17,390.36
to,to,390.36,390.45
him,him,390.45,390.57
Well,well,392.099999,392.369999
here's,here's,392.4,392.62
the,the,392.62,392.7
story,story,392.7,393.14
I,i,393.21,393.39
helped,helped,393.389999,393.679999
Mitt,mitt,393.69,393.9
a,a,393.9,393.95
lot,lot,393.95,394.27
I,i,394.33,394.47999999999996
raised,raised,394.48,394.77000000000004
a,a,394.77,394.79999999999995
lot,lot,394.799999,394.989999
of,of,394.99,395.1
money,money,395.1,395.34000000000003
for,for,395.34,395.56
him,him,395.559999,395.699999
I,i,395.699999,395.949999
ruined,ruined,396.14,396.53
the,the,396.53,396.63
carpet,carpet,396.63,397.04
in,in,397.04,397.06
my,my,397.11,397.25
apartments,apartments,397.25,397.8
I,i,397.8,397.85
had,had,397.85,397.99
so,so,397.99,398.14
many,many,398.14,398.33
people,people,398.33,398.62
come,come,398.62,398.81
We,we,398.82,398.96
actually,actually,398.96,399.25
had,had,399.25,399.39
to,,,
have,,,
two,two,399.57,399.81
fundraisers,fundraisers,399.81,400.66
because,because,400.84,401.10999999999996
there,there,401.11,401.2
were,were,401.2,401.28999999999996
so,so,401.29,401.46000000000004
many,many,401.46,401.68
people,people,401.68,402.0
for,for,402.01,402.12
his,his,402.12,402.25
wife,wife,402.25,402.52
who,who,402.52,402.63
is,is,402.63,402.75
a,a,402.75,402.84
fantastic,fantastic,402.84,403.51
woman,woman,403.51,403.8
by,by,403.8,403.93
the,the,403.93,404.03000000000003
way,way,404.03,404.26
I,i,405.01,405.15
had,had,405.15,405.37
these,these,405.37,405.75
fundraisers,fundraisers,405.76,406.43
in,in,406.429999,406.539999
my,my,406.54,406.65000000000003
apartment,apartment,406.65,407.13
They,they,407.3,407.47
called,called,407.469999,407.759999
me,me,407.759999,407.889999
for,for,407.889999,408.059999
help,help,408.059999,408.499999
And,and,408.759999,408.979999
I,i,408.98,409.04
did,did,409.04,409.29
robocalls,<unk>,409.29,409.99
I,i,410.07,410.14
did,did,410.139999,410.34999899999997
speeches,speeches,410.349999,410.77999900000003
for,for,410.79,410.90000000000003
him,him,410.9,411.03
I,i,411.03,411.07
did,did,411.07,411.25
everything,everything,411.25,411.74
during,during,411.88,412.11
the,the,412.129999,412.219999
primary,primary,412.21999900000003,412.57999900000004
season,season,412.58,412.96
During,during,412.959999,413.179999
the,the,413.23,413.33000000000004
election,election,413.33,413.76
season,season,413.76,414.13
for,for,414.129999,414.269999
some,some,414.27,414.46
reason,reason,414.46,414.73999999999995
they,they,414.74,414.83
should,should,414.83,415.02
have,,,
used,,,
me,me,415.31,415.44
in,in,415.44,415.5
Florida,florida,415.5,415.79
He,he,415.8,415.90000000000003
would,would,415.9,416.07
have,have,416.86,417.03000000000003
won,won,417.03,417.34
Florida,florida,417.34,417.88
But,but,418.25,418.47
they,they,418.47,418.62
had,had,418.62,418.88
this,this,418.88,419.21999999999997
you,you,419.74,419.87
know,know,419.87,419.98
campaign,campaign,419.98,420.47
manager,manager,420.47,420.95000000000005
Stewart,stewart,420.95,421.46
whatever,whatever,421.49,421.98
who,who,422.179999,422.64999900000004
didn't,didn't,423.29,423.59000000000003
like,like,423.59,423.77
Donald,donald,423.77,424.09
Trump,trump,424.099999,424.32999900000004
He,he,424.36,424.47
thought,thought,424.469999,424.649999
Donald,donald,424.66,424.93
Trump,trump,424.96,425.18
was,was,425.179999,425.349999
too,too,425.349999,425.52999900000003
tough,tough,425.53,425.80999999999995
and,and,425.82,425.93
too,too,425.929999,426.079999
controversial,controversial,426.08,426.85999999999996
and,and,426.86,427.0
don't,don't,427.0,427.21
use,use,427.21,427.44
him,him,427.44,427.62
So,so,427.83,428.03
they,they,428.03,428.15999999999997
didn't,didn't,428.16,428.31
use,use,428.309999,428.489999
me,me,428.49,428.63
and,,,
that,that,428.679999,428.809999
was,was,428.809999,428.999999
okay,okay,429.0,429.25
When,when,429.25,429.42
it,it,429.42,429.51
came,came,429.509999,429.779999
down,down,429.78,430.03999999999996
to,to,430.039999,430.249999
the,the,430.25,430.38
convention,convention,430.389999,431.019999
I,i,431.23,431.38
wasn't,wasn't,431.379999,431.739999
a,a,431.74,431.78000000000003
part,part,431.779999,431.969999
of,of,431.96999900000003,432.07999900000004
the,the,432.08,432.15
convention,convention,432.15,432.71999999999997
and,and,432.72,432.78000000000003
that,that,432.8,432.93
was,was,432.93,433.1
okay,okay,433.1,433.5
What,what,433.91,434.13000000000005
happened,happened,434.14,434.71
is,is,434.73,435.16
I,i,435.22,435.42
was,was,435.42,435.67
rough,rough,435.67,435.98
on,on,436.02,436.47999999999996
Mitt,mitt,436.66,437.02000000000004
because,because,437.18,437.51
I,i,437.51,437.58
didn't,didn't,437.58,437.82
think,think,437.82,438.03
they,they,438.03,438.15
treated,treated,438.15,438.48999999999995
me,me,438.49,438.61
properly,properly,438.61,439.08000000000004
I,i,439.08,439.18
helped,helped,439.18,439.48
him,him,439.48,439.72
really,really,439.98,440.42
helped,helped,440.42,440.67
him,him,440.67,440.87
Gave,gave,441.25,441.44
him,him,441.44,441.51
a,a,441.51,441.58
lot,lot,441.58,441.78
of,,,
money,money,441.82,442.2
Helped,helped,442.32,442.63
him,him,442.63,442.75
with,with,442.75,442.96
robocalls,<unk>,442.96,443.35999999999996
Every,every,443.65,444.02
single,single,444.02,444.41999999999996
robocall,<unk>,444.42,444.76
I,i,445.059999,445.149999
made,made,445.15,445.52
he,he,445.59,445.84
won,won,445.84,446.10999999999996
that,that,446.11,446.31
state,state,446.309999,446.689999
Every,every,447.059999,447.359999
single,single,447.36,447.69
speech,speech,447.69,448.06
I,i,448.059999,448.159999
made,made,448.16,448.36
he,he,448.359999,448.449999
won,won,448.449999,448.65999899999997
the,the,448.66,448.77000000000004
state,state,448.77,449.10999999999996
in,in,449.129999,449.299999
terms,terms,449.299999,449.579999
of,of,449.58,449.72999999999996
the,the,449.73,449.79
primaries,primaries,449.789999,450.239999
When,when,450.41,450.62
it,it,450.62,450.67
came,came,450.67,450.91
time,time,450.91,451.16
to,to,451.16,451.29
the,the,451.29,451.40000000000003
general,general,451.4,451.76
election,election,451.76,452.13
I,i,452.17,452.29
waited,waited,452.29,452.58000000000004
for,for,452.58,452.68
the,the,452.68,452.75
call,call,452.75,452.91
I,i,452.91,452.98
didn't,didn't,452.98,453.18
care,care,453.18,453.33
Look,look,453.33,453.57
if,if,453.63,453.86
they,they,454.1,454.19
don't,don't,454.19,454.31
want,want,454.31,454.4
to,to,454.4,454.46999999999997
call,call,454.47,454.63000000000005
me,me,454.64,454.77
that's,that's,454.77,454.96
okay,okay,454.96,455.32
I'm,i'm,455.5,455.7
a,a,455.7,455.76
busy,busy,455.76,456.06
man,man,456.06,456.32
I,i,456.32,456.37
have,have,456.37,456.5
a,a,456.5,456.55
lot,lot,456.55,456.79
of,of,456.87,457.01
things,things,457.01,457.21999999999997
to,to,457.22,457.31
do,do,457.31,457.53000000000003
But,but,457.73,457.90000000000003
if,if,457.9,458.03
I,i,458.03,458.13
would,would,458.13,458.27
have,have,458.27,458.4
been,been,458.4,458.56
asked,asked,458.559999,458.799999
to,,,
help,help,458.86,459.08000000000004
him,him,459.08,459.2
in,in,459.2,459.33
Florida,florida,459.33,459.66999999999996
you,you,459.67,459.82
saw,saw,459.82,460.0
what,what,460.0,460.19
I,i,460.19,460.27
did,did,460.28,460.45
in,in,460.45,460.56
Florida,florida,460.559999,460.799999
I,i,460.809999,460.849999
won,won,460.849999,461.039999
in,in,461.04,461.15000000000003
a,a,461.15,461.21
landslide,landslide,461.21,461.93
I,i,462.139999,462.309999
would,,,
have,have,462.469999,462.569999
helped,helped,462.57,462.86
him,him,462.86,463.0
I,i,463.0,463.09
certainly,certainly,463.09,463.51
could,could,463.509999,463.639999
have,have,463.639999,463.78999899999997
gotten,gotten,463.79,464.07
him,him,464.07,464.2
over,,,
the,,,
ledge,,,
Let,let,464.33,464.46999999999997
me,me,464.469999,464.59999899999997
Wait,wait,464.91,465.08000000000004
a,a,465.08,465.10999999999996
minute,minute,465.11,465.34000000000003
Okay,okay,465.5,465.66
So,,,
if,if,466.109999,466.33999900000003
Mitt,mitt,466.359999,466.64999900000004
Romney,romney,466.65,467.04999999999995
did,did,467.049999,467.27999900000003
that,that,467.279999,467.529999
I,i,467.709999,467.84999899999997
would,would,467.85,468.01000000000005
be,be,468.02,468.19
happy,happy,468.190001,468.53000099999997
to,to,468.53,468.66999999999996
talk,talk,468.67,468.95
to,to,468.95,469.08
him,him,469.08,469.21999999999997
I,i,469.22,469.29
think,think,469.3,469.5
it's,it's,469.5,469.7
great,great,469.71,470.10999999999996
And,and,470.63999999999993,470.78999999999996
I,i,470.78999999999996,470.84999999999997
would,would,471.34999999999997,471.49999999999994
be,,,
because,,,
I,,,
respect,,,
him,,,
You,you,472.07,472.25
want,want,472.25,472.48
him,him,472.48,472.64000000000004
to,to,472.8,472.82
thank,thank,472.82,473.15
you,you,473.15,473.33
first,first,473.33,473.84
for,for,473.85,474.04
2012,<unk>,474.04,474.33000000000004
before,before,475.01,475.51
you,you,475.51,475.68
will,,,
reach,reach,476.23,476.43
out,out,476.429999,476.559999
to,to,476.57,476.7
him,him,476.7,476.90999999999997
I,i,477.23,477.57
helped,,,
I,i,478.0,478.25
helped,helped,478.26,478.87
Mitt,mitt,479.4,479.65999999999997
Romney,romney,479.66,480.19
a,a,480.259999,480.339999
lot,lot,480.34,480.61999999999995
And,and,480.679999,480.83999900000003
you,you,480.84,480.92999999999995
feel,feel,480.94,481.09
like,like,481.099999,481.21999900000003
he,he,481.219999,481.319999
was,was,481.32,481.40999999999997
ungrateful,ungrateful,481.469999,481.80999899999995
I,i,481.84,481.94
did,did,482.89,482.92
I,i,483.089999,483.259999
believe,believe,483.259999,483.619999
I,i,483.62,483.74
won,won,483.75,484.02
him,him,484.02,484.21
or,or,484.209999,484.319999
helped,helped,484.33,484.60999999999996
him,him,484.609999,484.76999900000004
win,win,484.77,485.0
five,five,485.01,485.31
states,states,485.309999,485.629999
that,that,485.629999,485.749999
he,,,
was,was,485.83,485.97999999999996
going,going,485.98,486.23
to,to,486.23,486.36
lose,,,
in,,,
the,,,
primaries,,,
okay,,,
Sounds,,,
like,,,
you,you,486.64,486.77
think,think,486.77,486.94
he,he,486.94,487.04
was,was,487.04,487.20000000000005
ungrateful,ungrateful,487.28,488.0
You,you,488.04,488.16
think,think,488.16,488.29
he's,he's,488.29,488.40000000000003
been,been,488.4,488.53
ungrateful,ungrateful,488.53,489.02
He,he,489.41,489.57000000000005
was,was,489.57,489.8
He,,,
was,was,489.98,490.15000000000003
ungrateful,ungrateful,490.15,490.60999999999996
Which,which,490.61,490.86
is,is,490.86,491.01
okay,okay,491.01,491.51
A,a,491.55,491.62
lot,lot,491.62,491.77
of,of,491.77,491.85999999999996
people,people,491.86,492.14
are,are,492.14,492.24
ungrateful,ungrateful,492.24,492.82
But,but,492.95,493.09999999999997
he,he,493.1,493.17
was,was,493.17,493.35
ungrateful,ungrateful,493.35,493.96000000000004
He,he,493.97,494.14000000000004
did,did,494.139999,494.329999
not,not,494.33,494.66999999999996
They,they,494.97,495.17
did,did,495.17,495.37
not,not,495.37,495.61
respond,respond,495.63,496.14
accordingly,accordingly,496.139999,496.66999899999996
And,and,496.7,496.90999999999997
that's,that's,496.91,497.17
okay,okay,497.17,497.57
Alright,alright,497.61,497.93
But,but,498.009999,498.419999
let's,let's,499.71999900000003,499.799999
see,see,499.799999,499.819999
what,what,499.819999,499.849999
happens,,,
Let's,,,
see,,,
what,what,500.02,500.16999999999996
happens,happens,500.17,500.26
Let,let,500.27,500.39
me,me,500.389999,500.469999
move,move,500.65,500.71
on,on,500.71,500.88
Let,let,500.889999,500.999999
me,,,
move,,,
on,,,
some,some,501.389999,501.589999
issue,issue,501.589999,501.829999
things,things,501.83,502.12
There's,there's,502.35,502.56
a,a,502.559999,502.619999
few,few,502.619999,502.83999900000003
things,things,502.84,503.17999999999995
that,that,503.18,503.37
some,some,503.539999,503.69999900000005
people,people,503.699999,503.90999899999997
think,think,503.91,504.12
are,are,504.119999,504.199999
contradictions,contradictions,504.2,504.84
so,so,504.85,504.95000000000005
I,i,504.95,504.99
want,want,504.99,505.14
to,to,505.14,505.22999999999996
see,see,505.38,505.59
if,if,505.59,505.69
I,i,505.69,505.74
can,can,505.74,505.89
pin,pin,505.89,506.08
you,you,506.08,506.19
down,down,506.19,506.45
here,here,506.45,506.74
The,the,507.11,507.25
issue,issue,507.25,507.49
of,of,507.49,507.61
taxes,taxes,507.61,508.09000000000003
Your,your,508.09,508.21
