Please,please,0.92,1.2000000000000002
was,was,1701.26,1701.47
one,one,1701.469999,1701.689999
of,,,
the,,,
culprits,culprits,1701.9,1702.5600000000002
that,that,1702.599999,1702.829999
brought,brought,1702.83,1703.11
down,down,1703.139999,1703.389999
the,the,1703.389999,1703.459999
economy,economy,1703.46,1704.06
So,so,1704.27,1704.58
I,i,1704.639999,1704.799999
don't,don't,1704.799999,1705.009999
know,know,1705.02,1705.23
I'm,i'm,1705.91,1706.1200000000001
not,not,1706.1200000000001,1706.24
impugning,<unk>,1706.41,1706.8100000000002
your,your,1706.809999,1706.929999
motive,motive,1706.929999,1707.339999
because,because,1707.349999,1707.689999
you,you,1707.69,1707.8200000000002
voted,voted,1707.83,1708.1599999999999
to,to,1708.16,1708.26
deregulate,deregulate,1708.26,1708.97
swaps,<unk>,1709.1100000000001,1709.72
and,and,1709.8600000000001,1709.94
derivatives,,,
People,people,1710.33,1710.6299999999999
make,make,1710.63,1710.8600000000001
mistakes,mistakes,1710.86,1711.4299999999998
and,and,1711.43,1711.54
I'm,,,
certainly,certainly,1711.66,1712.0400000000002
not,not,1712.04,1712.25
saying,saying,1712.25,1712.6
you,you,1712.78,1712.98
did,did,1712.98,1713.19
it,it,1713.19,1713.3400000000001
for,for,1713.34,1713.56
any,any,1713.56,1713.74
kind,kind,1713.74,1713.95
of,of,1713.95,1714.06
financial,financial,1714.06,1714.58
advantage,advantage,1714.58,1715.02
What,what,1715.22,1715.93
we've,we've,1715.94,1716.19
got,got,1716.26,1716.44
to,to,1718.69,1718.77
do,do,1718.77,1718.95
as,as,1718.95,1719.0800000000002
Democrats,democrats,1719.08,1719.6999999999998
what,,,
we've,,,
got,,,
to,,,
do,,,
as,as,1719.73,1719.9
Democrats,,,
is,,,
to,to,1719.9,1720.0
be,be,1720.01,1720.17
united,united,1720.17,1720.92
to,to,1721.24,1721.38
actually,actually,1721.4,1721.95
solve,solve,1721.95,1722.31
these,these,1722.33,1722.59
problems,problems,1722.599999,1723.209999
And,and,1723.23,1723.44
what,what,1723.44,1723.63
I,i,1723.639999,1723.909999
believe,believe,1723.91,1724.44
is,is,1724.71,1724.88
that,,,
I,i,1725.07,1725.28
have,have,1725.28,1725.49
a,a,1725.49,1725.59
better,better,1725.66,1726.0500000000002
track,track,1726.049999,1726.4299990000002
record,record,1726.43,1726.8100000000002
and,,,
a,,,
better,better,1727.190001,1727.5400009999998
opportunity,opportunity,1727.539999,1728.2499990000001
to,to,1728.5,1728.6
actually,actually,1728.629999,1729.109999
get,get,1729.11,1729.3
that,that,1729.3,1729.51
job,job,1729.52,1729.78
done,done,1729.8,1730.1499999999999
That's,,,
what,,,
this,this,1730.63,1730.8400000000001
election,election,1730.85,1731.1999999999998
should,should,1731.33,1731.47
be,be,1731.48,1731.6200000000001
about,about,1731.62,1731.82
applause,,,
Thirty,,,
seconds,,,
crosstalk,<unk>,1731.83,1731.84
applause,applause,1735.24,1735.29
I,i,1739.33,1739.47
think,think,1739.53,1739.81
as,as,1739.81,1739.87
Secretary,secretary,1740.04,1740.7
Clinton,clinton,1740.7,1740.95
knows,knows,1740.99,1741.73
there,there,1742.389999,1742.609999
is,is,1742.61,1742.86
nobody,nobody,1742.86,1743.56
who,who,1743.719999,1743.959999
fought,fought,1743.96,1744.41
harder,harder,1744.41,1744.53
I,i,1744.529999,1744.6599990000002
was,was,1744.789999,1744.9499990000002
on,on,1744.949999,1745.0699989999998
the,the,1745.07,1745.1399999999999
House,house,1745.139999,1745.529999
Financial,financial,1745.559999,1746.039999
Committee,committee,1746.07,1746.3999999999999
at,at,1746.56,1746.58
that,that,1746.58,1746.6699999999998
time,time,1746.6699999999998,1747.03
I,i,1747.7,1747.92
heard,heard,1747.92,1748.22
the,the,1748.23,1748.41
arguments,arguments,1748.41,1748.95
coming,coming,1748.95,1749.28
from,from,1749.28,1749.47
Democrats,democrats,1749.47,1750.08
and,and,1750.12,1750.37
Republicans,republicans,1750.37,1751.1399999999999
Robert,robert,1751.51,1751.97
Rubin,rubin,1751.97,1752.55
Alan,alan,1752.96,1753.3400000000001
Greenspan,greenspan,1753.34,1754.09
about,about,1754.48,1754.8600000000001
great,great,1755.21,1755.54
an,an,1755.54,1755.69
idea,idea,1755.69,1756.13
it,,,
would,,,
be,be,1756.32,1756.7
if,if,1756.9,1757.16
we,we,1757.16,1757.28
did,did,1757.28,1757.45
away,away,1757.45,1757.76
with,with,1757.759999,1757.9199990000002
Glass,glass,1757.94,1758.29
Steagall,<unk>,1758.3,1758.3799999999999
and,and,1759.219999,1759.369999
if,if,1759.37,1759.5
we,we,1759.5,1759.62
allowed,allowed,1759.62,1760.1299999999999
investor,investor,1760.24,1760.77
banks,banks,1760.77,1761.1399999999999
and,,,
commercial,commercial,1761.24,1761.75
banks,banks,1761.78,1762.26
and,and,1762.67,1762.8100000000002
big,big,1762.809999,1763.039999
insurance,insurance,1763.039999,1763.4399990000002
companies,companies,1763.440001,1763.880001
to,to,1763.879999,1763.989999
merge,merge,1763.99,1764.3700000000001
Go,go,1765.01,1765.35
to,to,1765.4,1765.89
YouTube,<unk>,1766.74,1766.75
today,today,1766.75,1767.1
Look,look,1767.12,1767.33
up,up,1767.35,1767.48
Greenspan,greenspan,1767.5,1768.35
Sanders,sanders,1768.5,1769.12
Listen,listen,1770.0,1770.54
to,to,1770.56,1770.7
what,what,1770.7,1770.99
I,i,1770.99,1771.15
told,told,1771.22,1771.58
them,them,1771.58,1771.8999999999999
then,then,1772.11,1772.4299999999998
I,i,1772.57,1772.7099999999998
helped,helped,1772.7099999999998,1772.9299999999998
lead,lead,1773.24,1773.71
the,the,1773.87,1774.1
effort,effort,1774.099999,1774.359999
against,against,1774.45,1774.9
deregulation,deregulation,1775.11,1776.1799999999998
Unfortunately,unfortunately,1776.509999,1777.329999
we,we,1777.33,1777.48
lost,lost,1777.48,1777.82
that,that,1777.82,1778.09
The,the,1778.32,1778.45
result,result,1778.45,1778.93
is,is,1778.929999,1779.339999
was,was,1779.87,1780.4399999999998
the,the,1780.65,1780.77
worst,worst,1780.799999,1781.109999
financial,financial,1781.16,1781.8600000000001
disaster,disaster,1782.37,1783.27
since,since,1783.3,1783.59
the,the,1783.59,1783.6899999999998
Great,great,1783.69,1783.94
Depression,depression,1783.95,1784.49
Thank,thank,1784.97,1785.23
you,you,1785.23,1785.35
both,both,1785.35,1785.6699999999998
Senator,senator,1785.99,1786.27
Sanders,sanders,1786.27,1786.59
Secretary,secretary,1786.6,1787.0
Clinton,clinton,1787.0,1787.35
obviously,obviously,1787.59,1788.02
we've,we've,1788.02,1788.17
touched,touched,1788.19,1788.46
a,a,1788.46,1788.5
nerve,nerve,1788.5,1788.94
We're,we're,1789.21,1789.38
going,,,
to,,,
be,,,
back,,,
with,,,
more,more,1789.97,1790.2
on,on,1790.2,1790.3600000000001
this,this,1790.36,1790.51
subject,subject,1790.55,1790.8999999999999
and,and,1790.9,1790.99
much,much,1790.99,1791.2
more,more,1791.2,1791.3600000000001
right,right,1791.36,1791.49
after,after,1791.49,1791.69
this,this,1791.69,1791.8200000000002
Stay,stay,1791.82,1791.96
with,with,1791.96,1792.1100000000001
us,,,
applause,,,
commercial,,,
break,,,
All,,,
right,,,
welcome,,,
back,,,
Let's,,,
get,,,
right,,,
to,,,
it,,,
Senator,,,
Sanders,,,
you,you,1803.12,1803.31
were,were,1803.31,1803.4299999999998
talking,talking,1803.43,1803.69
about,about,1803.69,1803.95
all,,,
of,,,
your,your,1804.38,1804.67
campaign,campaign,1804.87,1805.1999999999998
contributions,contributions,1805.2,1805.73
and,and,1805.73,1805.85
campaign,campaign,1805.85,1806.1899999999998
finance,finance,1806.19,1806.51
reform,reform,1806.51,1806.77
You,you,1806.77,1806.99
rail,rail,1806.99,1807.33
against,against,1807.33,1807.6
big,big,1807.62,1807.79
money,money,1807.79,1807.97
in,in,1807.97,1808.07
politics,politics,1808.07,1808.72
But,but,1809.3,1809.48
do,,,
you,you,1809.48,1809.64
realize,realize,1809.639999,1810.229999
there,there,1810.23,1810.41
is,is,1810.41,1810.75
one,one,1810.76,1811.34
public,public,1811.49,1812.03
financing,financing,1812.19,1813.02
system,system,1813.049999,1813.599999
that,that,1813.599999,1813.679999
we,we,1813.71,1813.89
do,do,1813.889999,1814.109999
have,have,1814.11,1814.33
in,in,1814.33,1814.46
place,place,1814.46,1814.88
and,and,1814.91,1815.0700000000002
it,it,1815.07,1815.1699999999998
is,is,1815.17,1815.2
it,it,1815.36,1815.6899999999998
is,is,1815.69,1815.88
in,in,1815.9,1816.15
place,place,1816.16,1816.43
to,to,1816.43,1816.6000000000001
run,run,1816.6,1816.8799999999999
for,for,1816.879999,1817.039999
president,president,1817.039999,1817.559999
Why,why,1818.35,1818.6999999999998
aren't,aren't,1818.7,1818.91
you,you,1818.91,1819.0600000000002
walking,walking,1819.06,1819.44
the,the,1819.449999,1819.5399989999999
walk,walk,1819.55,1819.8999999999999
on,on,1819.93,1820.17
that,that,1820.17,1820.44
Why,why,1820.45,1820.71
aren't,aren't,1820.71,1820.89
you,you,1820.89,1821.01
participating,participating,1821.02,1821.85
in,in,1822.08,1822.3899999999999
the,the,1822.39,1822.7800000000002
presidential,presidential,1823.0,1823.72
public,public,1823.75,1824.19
financing,financing,1824.19,1824.8600000000001
system,system,1824.86,1825.31
which,which,1825.48,1825.72
is,is,1825.72,1825.8700000000001
designed,designed,1825.87,1826.81
to,to,1827.19,1827.38
essentially,essentially,1827.38,1828.2900000000002
keep,keep,1828.48,1828.75
big,big,1828.82,1829.1
money,money,1829.099999,1829.389999
out,out,1829.4,1829.5500000000002
of,of,1829.55,1829.69
presidential,presidential,1829.73,1830.25
politics,politics,1830.25,1830.48
Chuck,chuck,1830.48,1830.7
actually,actually,1830.75,1831.12
we,we,1831.12,1831.25
looked,looked,1831.25,1831.46
at,at,1831.46,1831.56
it,it,1831.559999,1831.809999
but,but,1831.95,1832.15
it,,,
turns,turns,1832.2,1832.49
out,out,1832.49,1832.67
to,to,1832.67,1832.74
be,be,1832.75,1832.87
a,a,1832.87,1832.9199999999998
disaster,disaster,1832.92,1833.39
The,the,1833.45,1833.56
way,way,1833.559999,1833.7499990000001
it,,,
is,is,1833.839999,1833.939999
structured,structured,1833.94,1834.43
right,right,1834.43,1834.68
now,now,1834.68,1835.01
if,if,1835.79,1835.92
you,you,1835.92,1835.94
make,make,1836.109999,1836.269999
it,it,1836.27,1836.36
all,all,1836.359999,1836.479999
the,the,1836.48,1836.54
way,way,1836.54,1836.6599999999999
to,to,1836.66,1836.76
California,california,1836.76,1837.33
you,you,1837.34,1837.47
could,could,1837.47,1837.59
do,do,1837.59,1837.6999999999998
pretty,pretty,1837.7,1837.95
well,well,1837.95,1838.22
But,but,1838.86,1839.0
in,in,1839.0,1839.05
terms,terms,1839.05,1839.36
of,of,1839.36,1839.4699999999998
the,the,1839.47,1839.58
early,early,1839.58,1839.8799999999999
states,states,1839.88,1840.3000000000002
Iowa,iowa,1840.35,1840.55
New,,,
Hampshire,hampshire,1840.82,1841.2
the,the,1841.2,1841.32
other,other,1841.32,1841.5
states,states,1841.5,1841.91
it,it,1842.05,1842.18
just,just,1842.18,1842.39
doesn't,doesn't,1842.39,1842.65
work,work,1842.65,1842.8700000000001
Your,your,1843.5400000000002,1843.6100000000001
point,point,1843.78,1844.18
is,is,1844.179999,1844.469999
well,well,1844.47,1844.67
taken,taken,1844.67,1845.16
I,i,1845.55,1845.61
believe,believe,1845.61,1846.1499999999999
in,in,1846.16,1846.38
public,public,1846.38,1846.7700000000002
funding,funding,1846.79,1847.25
of,of,1847.259999,1847.519999
elections,elections,1847.54,1848.08
absolutely,absolutely,1848.08,1848.6999999999998
But,but,1848.91,1849.0800000000002
this,this,1849.08,1849.25
system,system,1849.25,1849.65
is,is,1849.65,1849.8200000000002
I,,,
don't,,,
know,,,
if,,,
the,the,1850.17,1850.28
secretary,secretary,1850.28,1850.77
would,would,1850.77,1850.8899999999999
agree,agree,1850.889999,1851.149999
is,is,1851.509999,1851.769999
currently,currently,1851.77,1852.33
very,very,1852.559999,1852.889999
antiquated,antiquated,1852.889999,1853.579999
and,and,1853.789999,1853.9499990000002
no,no,1853.949999,1854.089999
longer,longer,1854.09,1854.4399999999998
applies,applies,1854.440001,1854.920001
to,to,1854.98,1855.29
modern,modern,1855.37,1855.7099999999998
day,day,1855.71,1855.8500000000001
politics,politics,1855.85,1856.4499999999998
Well,well,1856.59,1856.9299999999998
going,going,1857.49,1857.82
on,on,1857.82,1857.97
that,that,1857.97,1858.13
then,then,1858.18,1858.3600000000001
why,why,1858.36,1858.87
criticize,criticize,1859.37,1859.82
her,her,1859.82,1860.06
on,on,1860.07,1860.1899999999998
Super,super,1860.19,1860.47
PACs,<unk>,1860.48,1860.99
and,and,1860.99,1861.1200000000001
you,you,1861.1200000000001,1861.14
got,got,1861.31,1861.53
and,and,1861.82,1861.95
all,all,1861.95,1862.06
this,this,1862.059999,1862.2399990000001
when,when,1862.24,1862.42
it,it,1862.42,1862.53
is,is,1862.53,1862.95
you,you,1863.54,1863.8799999999999
know,know,1863.88,1864.0
that's,that's,1864.0,1864.3
the,the,1864.32,1864.45
system,system,1864.45,1864.8400000000001
I,i,1864.84,1864.8999999999999
mean,mean,1864.9,1865.01
you,you,1865.01,1865.15
could,could,1865.16,1865.3400000000001
be,be,1865.34,1865.4199999999998
participating,participating,1865.44,1866.18
in,in,1866.179999,1866.2699989999999
a,a,1866.27,1866.33
publicly,publicly,1866.34,1866.76
financing,financing,1866.759999,1867.319999
public,public,1867.5,1867.78
financing,financing,1867.78,1868.23
system,system,1868.23,1868.63
But,but,1868.63,1868.7600000000002
if,,,
the,,,
and,,,
being,being,1869.21,1869.39
able,able,1869.389999,1869.559999
to,to,1869.559999,1869.669999
set,set,1869.679999,1869.949999
being,being,1870.119999,1870.349999
able,able,1870.459999,1870.5699989999998
to,to,1870.5699989999998,1870.639999
set,set,1870.639999,1870.669999
an,,,
example,,,
but,,,
Chuck,,,
it,,,
is,,,
a,,,
public,,,
financing,financing,1871.309999,1872.019999
system,system,1872.02,1872.44
that,that,1872.440001,1872.5300009999999
everybody,everybody,1872.53,1873.02
knows,knows,1873.02,1873.55
is,is,1873.91,1874.16
antiquated,antiquated,1874.16,1874.8300000000002
It,it,1874.83,1874.9199999999998
no,no,1874.94,1875.13
longer,longer,1875.13,1875.49
works,works,1875.49,1875.8
Nobody,nobody,1875.8,1876.27
can,can,1876.27,1876.41
become,become,1876.41,1876.69
president,president,1876.69,1877.24
based,based,1877.52,1877.84
on,on,1877.85,1878.1599999999999
that,that,1878.16,1878.4
system,system,1878.4,1878.8000000000002
So,so,1879.1,1879.31
what's,what's,1879.31,1879.57
the,the,1879.57,1879.7
alternative,alternative,1879.7,1880.1000000000001
There,there,1880.16,1880.3300000000002
are,are,1880.33,1880.53
two,two,1880.53,1880.76
alternatives,alternatives,1880.76,1881.4
And,and,1881.98,1882.16
you,you,1882.23,1882.35
know,know,1882.349999,1882.469999
we,we,1882.71,1882.83
looked,looked,1882.83,1883.09
at,at,1883.09,1883.1899999999998
it,it,1883.19,1883.31
Well,well,1883.34,1883.55
should,should,1883.599999,1883.779999
we,we,1883.78,1883.8899999999999
do,do,1883.889999,1884.0099989999999
a,a,1884.009999,1884.069999
Super,super,1884.07,1884.36
PAC,pac,1884.36,1884.6
but,but,1884.599999,1884.7499990000001
I,i,1884.75,1884.83
concluded,concluded,1884.83,1885.75
honestly,honestly,1885.88,1886.42
I,i,1886.42,1886.52
don't,,,
represent,represent,1886.7,1887.18
Corporate,corporate,1887.179999,1887.479999
America,america,1887.48,1887.91
or,or,1887.91,1888.0400000000002
billionaires,billionaires,1888.059999,1888.639999
I,i,1888.82,1888.8999999999999
didn't,didn't,1888.9,1889.0800000000002
want,want,1889.08,1889.28
it,it,1889.279999,1889.4099990000002
So,so,1889.67,1889.8700000000001
the,the,1889.869999,1890.009999
other,other,1890.01,1890.26
alternative,alternative,1890.26,1890.81
was,was,1890.81,1891.0
to,,,
ask,,,
working,working,1891.43,1891.88
families,families,1891.88,1892.38
and,and,1892.57,1892.78
the,the,1892.78,1892.83
middle,middle,1892.86,1893.09
class,class,1893.09,1893.48
to,to,1893.75,1893.87
help,help,1893.87,1894.1699999999998
out,out,1894.17,1894.49
in,in,1894.78,1895.01
a,a,1895.01,1895.1
transformational,<unk>,1895.11,1895.6
campaign,campaign,1896.13,1896.68
And,and,1896.92,1897.0600000000002
you,,,
know,,,
what,,,
We,we,1897.71,1897.8500000000001
got,got,1897.85,1898.0
3,,,
5,,,
million,million,1898.61,1898.9699999999998
individual,individual,1899.0,1899.62
contributions,contributions,1899.65,1900.43
27,<unk>,1900.87,1901.81
a,a,1902.1599999999999,1902.31
piece,piece,1902.31,1902.6699999999998
I,i,1902.8899999999999,1902.8999999999999
think,think,1903.07,1903.27
that's,that's,1903.27,1903.46
pretty,pretty,1903.48,1903.67
good,,,
applause,,,
Secretary,,,
Clinton,,,
on,,,
the,,,
issue,issue,1909.65,1909.8600000000001
of,of,1909.86,1910.0
Wall,wall,1910.0,1910.16
Street,street,1910.16,1910.3600000000001
On,on,1910.36,1910.4399999999998
the,,,
issue,issue,1910.48,1910.68
of,of,1910.69,1910.8300000000002
Wall,,,
Street,,,
on,,,
the,,,
issue,,,
of,,,
Wall,,,
Street,,,
when,when,1911.31,1911.48
our,our,1911.48,1911.64
reporters,reporters,1911.64,1912.5200000000002
go,go,1912.63,1912.7800000000002
out,,,
and,,,
talk,,,
to,to,1913.12,1913.1399999999999
people,people,1913.16,1913.5
on,on,1913.51,1913.66
the,the,1913.66,1913.72
ground,ground,1913.72,1913.94
in,in,1913.94,1914.0
the,the,1914.0,1914.08
early,early,1914.08,1914.27
states,states,1914.27,1914.55
what,what,1914.55,1914.7
they,they,1914.7,1914.8
tell,tell,1914.8,1915.0
us,us,1915.0,1915.14
over,over,1915.14,1915.39
and,and,1915.39,1915.5
over,over,1915.5,1915.7
again,again,1915.7,1915.93
when,when,1915.93,1916.0800000000002
they,they,1916.08,1916.1999999999998
find,find,1916.2,1916.66
voters,voters,1917.179999,1917.709999
who,who,1917.71,1917.8400000000001
are,are,1917.84,1918.0
leaning,leaning,1918.0,1918.51
toward,toward,1918.51,1918.84
Senator,senator,1918.84,1919.1999999999998
Sanders,sanders,1919.2,1919.6000000000001
rather,rather,1919.599999,1919.849999
than,than,1919.849999,1919.9799990000001
yourself,yourself,1919.98,1920.6200000000001
is,is,1920.88,1921.0500000000002
that,,,
the,,,
most,most,1921.59,1922.1299999999999
frequent,frequent,1922.15,1922.64
area,area,1922.65,1922.97
of,of,1922.969999,1923.099999
concern,concern,1923.099999,1923.689999
that,that,1923.69,1923.88
they,they,1923.88,1924.0900000000001
hear,hear,1924.09,1924.5
from,from,1924.51,1924.69
those,those,1924.690001,1924.920001
voters,voters,1924.93,1925.38
is,is,1925.629999,1925.939999
the,the,1925.940001,1926.080001
issue,issue,1926.08,1926.4199999999998
of,of,1927.19,1927.28
Wall,wall,1927.28,1927.46
Street,street,1927.46,1927.71
and,and,1927.71,1927.8500000000001
whether,whether,1927.85,1928.12
or,or,1928.12,1928.1699999999998
not,not,1928.17,1928.3600000000001
you,you,1928.36,1928.4799999999998
are,are,1928.48,1928.6200000000001
too,too,1928.62,1928.79
close,close,1928.79,1929.04
to,to,1929.04,1929.1299999999999
Wall,wall,1929.13,1929.3000000000002
Street,street,1929.3,1929.53
Last,last,1929.53,1929.75
night,night,1929.75,1930.1
when,when,1930.68,1930.8400000000001
you,you,1930.84,1930.9299999999998
were,were,1930.93,1931.0600000000002
asked,asked,1931.06,1931.28
about,about,1931.28,1931.49
speaking,speaking,1931.49,1931.95
fees,fees,1931.95,1932.3
and,and,1932.3,1932.48
the,the,1932.48,1932.56
amount,amount,1932.56,1932.9099999999999
of,of,1932.92,1933.0600000000002
speaking,speaking,1933.06,1933.4099999999999
fees,fees,1933.41,1933.5900000000001
you,you,1933.59,1933.6899999999998
got,got,1933.69,1933.89
from,from,1933.89,1934.0500000000002
Goldman,goldman,1934.05,1934.37
Sachs,sachs,1934.37,1934.6799999999998
speeches,speeches,1934.69,1935.15
you,you,1935.54,1935.73
said,said,1935.74,1935.94
that's,that's,1935.969999,1936.2999989999998
what,what,1936.3,1936.52
they,they,1936.52,1936.71
offered,offered,1936.719999,1937.179999
Have,have,1937.829999,1938.059999
you,you,1938.23,1938.35
been,been,1938.349999,1938.619999
too,too,1938.62,1938.8799999999999
dismissive,<unk>,1938.88,1939.1100000000001
of,of,1939.5800000000002,1939.71
voters,voters,1939.88,1940.47
concerns,concerns,1940.469999,1941.219999
about,about,1941.259999,1941.609999
this,this,1941.62,1941.8799999999999
issue,issue,1941.889999,1942.189999
in,in,1942.199999,1942.3199989999998
your,your,1942.32,1942.46
own,own,1942.459999,1942.629999
campaign,campaign,1942.629999,1943.069999
and,and,1943.07,1943.1899999999998
your,your,1943.190001,1943.2800009999999
own,own,1943.279999,1943.399999
career,career,1943.4,1943.68
Well,well,1943.719999,1943.849999
you,you,1943.85,1943.9699999999998
know,know,1943.969999,1944.129999
Rachel,rachel,1944.18,1944.49
I,i,1944.49,1944.55
think,think,1944.58,1944.86
I,i,1945.11,1945.25
may,may,1945.25,1945.56
not,not,1945.6,1945.84
have,have,1945.84,1946.1
done,done,1946.11,1946.6
the,the,1946.9,1947.01
job,job,1947.01,1947.34
I,i,1947.34,1947.4299999999998
should,should,1947.44,1947.7
in,in,1947.7,1947.79
explaining,explaining,1947.79,1948.54
my,my,1948.61,1948.81
record,record,1948.81,1949.29
You,you,1949.54,1949.71
know,know,1949.71,1949.95
I,i,1949.98,1950.09
did,did,1950.09,1950.37
when,when,1950.37,1950.4899999999998
I,i,1950.49,1950.57
left,left,1950.57,1950.72
the,the,1950.72,1950.82
secretary,secretary,1950.82,1951.3999999999999
of,of,1951.4,1951.51
State's,state's,1951.51,1951.83
office,office,1951.83,1952.26
like,like,1952.26,1952.56
so,so,1952.559999,1952.6899990000002
many,many,1952.69,1952.91
former,former,1952.91,1953.23
officials,officials,1953.23,1953.85
military,military,1953.849999,1954.379999
leaders,leaders,1954.38,1954.99
journalists,journalists,1955.23,1956.04
others,others,1956.37,1956.81
I,i,1957.009999,1957.129999
did,did,1957.16,1957.3400000000001
go,go,1957.34,1957.4399999999998
on,on,1957.44,1957.54
the,the,1957.54,1957.6399999999999
speaking,speaking,1957.639999,1958.039999
circuit,circuit,1958.04,1958.45
I,i,1958.48,1958.76
spoke,spoke,1958.759999,1959.129999
to,to,1959.13,1959.5400000000002
heart,heart,1960.279999,1960.589999
doctors,doctors,1960.6,1961.4499999999998
I,i,1961.449999,1961.589999
spoke,spoke,1961.619999,1961.9999990000001
to,to,1962.0,1962.43
the,the,1962.9,1962.99
American,american,1962.99,1963.3700000000001
Camping,camping,1963.37,1963.86
Association,association,1963.86,1964.56
I,i,1964.98,1965.08
spoke,spoke,1965.1,1965.3
to,to,1965.3,1965.4199999999998
auto,auto,1965.42,1965.76
dealers,dealers,1965.76,1966.17
and,and,1966.17,1966.28
yes,yes,1966.28,1966.55
I,i,1966.55,1966.6499999999999
spoke,spoke,1966.66,1966.93
to,to,1966.93,1967.0600000000002
firms,firms,1967.06,1967.45
on,on,1967.45,1967.57
Wall,wall,1967.57,1967.77
Street,street,1967.77,1968.12
They,they,1968.53,1968.74
wanted,wanted,1968.74,1969.08
me,me,1969.08,1969.25
to,to,1969.25,1969.37
talk,talk,1969.37,1969.6
about,about,1969.61,1969.84
the,the,1969.84,1969.9199999999998
world,world,1969.92,1970.3300000000002
what,what,1970.33,1970.51
my,my,1970.51,1970.68
experience,experience,1970.679999,1971.229999
had,had,1971.23,1971.38
been,been,1971.38,1971.73
as,as,1971.75,1971.94
secretary,secretary,1971.94,1972.46
of,of,1972.46,1972.55
State,state,1972.55,1972.9199999999998
But,but,1973.99,1974.23
what,what,1974.45,1974.71
I,i,1974.71,1974.81
want,want,1974.83,1975.1
people,people,1975.099999,1975.329999
to,to,1975.33,1975.3999999999999
know,know,1975.4,1975.7
is,is,1975.7,1976.15
I,i,1976.52,1976.72
went,went,1976.719999,1976.949999
to,to,1976.95,1977.06
Wall,wall,1977.059999,1977.309999
Street,street,1977.309999,1977.599999
before,before,1977.61,1977.9599999999998
the,the,1977.96,1978.06
crash,crash,1978.059999,1978.7199990000001
I,i,1978.99,1979.15
was,was,1979.15,1979.3300000000002
the,the,1979.33,1979.4199999999998
one,one,1979.42,1979.68
saying,saying,1979.68,1980.21
you're,,,
going,going,1980.690001,1980.830001
to,,,
wreck,wreck,1980.959999,1981.229999
the,the,1981.27,1981.4
economy,economy,1981.4,1982.01
because,because,1982.02,1982.56
of,of,1982.59,1982.81
these,these,1982.82,1983.21
shenanigans,shenanigans,1983.39,1984.19
with,with,1984.19,1984.3600000000001
mortgages,mortgages,1984.37,1985.07
I,i,1985.51,1985.71
called,called,1985.71,1986.07
to,to,1986.08,1986.1699999999998
end,end,1986.17,1986.39
the,the,1986.39,1986.47
carried,carried,1986.47,1986.8
interest,interest,1986.8,1987.2
loophole,loophole,1987.2,1987.88
that,that,1988.01,1988.2
hedge,hedge,1988.21,1988.48
fund,fund,1988.48,1988.74
managers,managers,1988.78,1989.3799999999999
enjoy,enjoy,1989.38,1989.91
I,i,1990.2,1990.47
proposed,proposed,1990.51,1990.97
changes,changes,1990.969999,1991.469999
in,,,
CEO,,,
compensation,compensation,1992.17,1993.2
I,i,1993.58,1993.77
called,called,1993.77,1994.05
for,for,1994.059999,1994.1899990000002
a,a,1994.19,1994.26
consumer,consumer,1994.259999,1994.809999
protection,protection,1994.86,1995.55
financial,financial,1995.57,1996.07
bureau,bureau,1996.07,1996.3999999999999
before,before,1996.440001,1996.830001
it,it,1996.83,1996.87
was,was,1996.91,1997.1100000000001
created,created,1997.119999,1997.759999
And,and,1998.17,1998.38
I,i,1998.379999,1998.449999
think,think,1998.5,1998.71
the,the,1998.71,1998.8600000000001
best,best,1998.87,1999.26
evidence,evidence,1999.3,2000.02
that,that,2000.14,2000.5400000000002
the,the,2001.28,2001.48
Wall,wall,2001.48,2001.77
Street,street,2001.77,2002.1299999999999
people,people,2002.13,2002.5500000000002
at,at,2002.58,2002.74
least,least,2002.74,2003.08
know,know,2003.09,2003.62
where,where,2003.8,2004.1699999999998
I,i,2004.17,2004.3100000000002
stand,stand,2004.32,2004.78
and,and,2004.79,2004.97
where,where,2004.97,2005.13
I,i,2005.13,2005.23
have,have,2005.24,2005.44
always,always,2005.45,2005.88
stood,stood,2005.89,2006.3700000000001
is,is,2006.7,2006.94
because,because,2006.94,2007.5900000000001
they,they,2007.639999,2007.859999
are,are,2007.86,2008.0
trying,trying,2008.0,2008.39
to,to,2008.389999,2008.599999
beat,beat,2008.599999,2008.879999
me,me,2008.88,2009.14
in,in,2009.139999,2009.2599989999999
this,this,2009.259999,2009.4299990000002
primary,primary,2009.45,2010.07
They,they,2010.44,2010.72
have,have,2010.719999,2011.0599989999998
collected,collected,2011.07,2011.6899999999998
and,and,2011.69,2011.78
spent,spent,2011.95,2012.3400000000001
as,as,2012.78,2012.97
much,much,2012.969999,2013.159999
as,as,2013.16,2013.22
6,<unk>,2013.3700000000001,2013.55
million,million,2013.55,2013.8700000000001
on,on,2014.32,2014.46
these,these,2014.469999,2014.699999
ads,ads,2014.74,2015.2
Hedge,hedge,2015.41,2015.73
fund,fund,2015.73,2015.99
billionaires,billionaires,2016.06,2016.6799999999998
Karl,karl,2016.72,2017.13
Rove,rove,2017.13,2017.5300000000002
another,another,2017.53,2017.87
billionaire,billionaire,2017.88,2018.41
jumped,jumped,2018.41,2018.7900000000002
in,in,2018.79,2019.06
And,and,2019.71,2019.88
